Division;Polling Place;ALP TPP Vote;ALP TPP Pc;ALP Swing;Coalition TPP Vote;Coalition Party;TPP Exhausted;Informal Vote
Rankin;Kuraby (Rankin);360;59.90;17.29;241;LP;0;29
Rankin;Loganholme (Rankin);791;44.56;-8.09;984;LP;0;92
Rankin;Mabel Park;2032;69.38;13.11;897;LP;0;173
Rankin;Marsden;1149;63.13;7.83;671;LP;0;95
Rankin;Park Ridge (Rankin);852;50.65;10.26;830;LP;0;42
Rankin;Regents Park;1123;55.51;7.23;900;LP;0;87
Rankin;Runcorn (Rankin);1466;53.78;10.64;1260;LP;0;125
Rankin;Runcorn Heights;1939;54.22;9.35;1637;LP;0;117
Rankin;Slacks Creek (Rankin);304;50.84;9.88;294;LP;0;23
Rankin;Special Hospital Team 1;140;54.05;;119;LP;0;18
Rankin;Special Hospital Team 2;36;46.15;;42;LP;0;3
Rankin;Special Hospital Team 3;0;0.00;;0;LP;0;0
Rankin;Sunnybank (Rankin);247;59.95;17.50;165;LP;0;9
Rankin;Sunnybank Hills;2239;48.67;6.67;2361;LP;0;151
Rankin;Woodridge;1615;70.16;8.01;687;LP;0;155
Rankin;Woodridge North;1378;69.74;8.93;598;LP;0;79
Rankin;Yugumbir;1993;56.13;8.02;1558;LP;0;195
Rankin;ABSENT;3154;58.27;;2259;LP;0;257
Rankin;POSTAL;1334;59.58;;905;LP;0;48
Rankin;PRE POLL;1770;60.16;;1172;LP;0;73
Rankin;PROVISIONAL;278;70.03;;119;LP;0;27
Ryan;Brisbane City (Ryan);287;50.17;6.99;285;LP;0;27
Ryan;Brookfield;398;24.43;5.99;1231;LP;0;45
Ryan;Chapel Hill;699;36.37;8.51;1223;LP;0;38
Ryan;Chapel Hill South;729;36.99;6.19;1242;LP;0;52
Ryan;Corinda (Ryan);874;47.19;6.01;978;LP;0;43
Ryan;Corinda South;652;52.20;9.56;597;LP;0;45
Ryan;Darra;1261;74.22;17.22;438;LP;0;74
Ryan;Fig Tree Pocket;478;28.35;2.63;1208;LP;0;34
Ryan;Indooroopilly;750;46.21;7.84;873;LP;0;47
Ryan;Indooroopilly East;691;35.45;7.91;1258;LP;0;34
Ryan;Indooroopilly West;942;38.03;4.45;1535;LP;0;61
Ryan;Ironside;1007;38.88;7.75;1583;LP;0;38
Ryan;Jamboree Heights;1906;42.78;9.34;2549;LP;0;117
Ryan;Jindalee;1281;37.83;7.60;2105;LP;0;112
Ryan;Jindalee South;443;35.70;6.95;798;LP;0;30
Ryan;Kenmore;1080;35.13;8.61;1994;LP;0;91
Ryan;Kenmore South;959;34.32;7.25;1835;LP;0;52
Ryan;Middle Park;1362;40.06;5.37;2038;LP;0;76
Ryan;Moggill;951;35.03;8.26;1764;LP;0;72
Ryan;Oxley;504;54.60;5.03;419;LP;0;30
Ryan;Oxley South;858;59.50;15.28;584;LP;0;57
Ryan;Pinjarra Hills;75;32.33;10.54;157;LP;0;3
Ryan;Pullenvale;255;30.69;6.90;576;LP;0;10
Ryan;Sinnamon Park;481;41.65;10.73;674;LP;0;29
Ryan;Special Hospital Team 1;107;34.74;;201;LP;0;16
Ryan;Special Hospital Team 2;90;38.96;;141;LP;0;2
Ryan;Special Hospital Team 3;45;21.33;;166;LP;0;5
Ryan;St Lucia;762;42.05;5.72;1050;LP;0;37
Ryan;Taringa;654;41.63;2.69;917;LP;0;33
Ryan;The Gap;1413;42.38;8.24;1921;LP;0;85
Ryan;The Gap East;1282;42.99;8.70;1700;LP;0;57
Ryan;The Gap West;717;36.14;5.79;1267;LP;0;50
Ryan;Toowong (Ryan);990;42.36;4.32;1347;LP;0;57
Ryan;Toowong West;439;47.51;2.52;485;LP;0;10
Ryan;Upper Brookfield;103;40.23;10.54;153;LP;0;3
Ryan;ABSENT;2508;40.38;;3703;LP;0;136
Ryan;POSTAL;1060;37.14;;1794;LP;0;39
Ryan;PRE POLL;1976;40.44;;2910;LP;0;70
Ryan;PROVISIONAL;80;44.44;;100;LP;0;5
Wide Bay;Abercorn;10;18.52;11.62;44;NP;0;1
Wide Bay;Baddow;1043;53.38;14.85;911;NP;0;66
Wide Bay;Banana;56;32.56;21.52;116;NP;0;4
Wide Bay;Bancroft;28;22.22;9.21;98;NP;0;5
Wide Bay;Baralaba;81;32.02;11.58;172;NP;0;10
Wide Bay;Bauple;170;56.67;16.39;130;NP;0;11
Wide Bay;Bell Hilltop;710;50.93;11.97;684;NP;0;39
Wide Bay;Biggenden;273;36.74;14.95;470;NP;0;27
Wide Bay;Biloela;1514;49.19;14.72;1564;NP;0;105
Wide Bay;Binjour;39;29.32;26.26;94;NP;0;4
Wide Bay;Boondooma;28;19.86;8.20;113;NP;0;2
Wide Bay;Boonooroo;195;56.52;19.53;150;NP;0;7
Wide Bay;Brisbane City (Wide Bay);39;52.00;19.21;36;NP;0;1
Wide Bay;Brooweena;80;41.03;16.97;115;NP;0;4
Wide Bay;Bullyard;82;40.80;20.31;119;NP;0;15
Wide Bay;Burrum Heads;279;51.96;15.37;258;NP;0;23
Wide Bay;Cherbourg;295;83.57;30.24;58;NP;0;14
Wide Bay;Cloyna;54;28.12;17.47;138;NP;0;2
Wide Bay;Coalstoun Lakes;28;22.22;11.11;98;NP;0;6
Wide Bay;Curra;230;55.69;17.43;183;NP;0;17
Wide Bay;Dululu;34;28.10;12.02;87;NP;0;1
Wide Bay;Dundowran;0;0.00;-30.69;0;NP;0;0
Wide Bay;Eidsvold;168;42.11;16.47;231;NP;0;10
Wide Bay;Gayndah;520;40.85;18.46;753;NP;0;58
Wide Bay;Gin Gin;585;44.45;15.73;731;NP;0;34
Wide Bay;Glenwood;166;53.21;19.87;146;NP;0;14
Wide Bay;Goomeri;153;37.32;25.08;257;NP;0;14
Wide Bay;Goovigen;50;31.45;13.59;109;NP;0;4
Wide Bay;Granville;1019;56.90;17.09;772;NP;0;74
Wide Bay;Gunalda;176;48.62;23.49;186;NP;0;6
Wide Bay;Gundiah;47;34.31;15.92;90;NP;0;6
Wide Bay;Howard;652;60.76;17.89;421;NP;0;60
Wide Bay;Jambin;52;26.26;13.69;146;NP;0;5
Wide Bay;Kawungan;1215;49.25;18.57;1252;NP;0;75
Wide Bay;Kilkivan;192;46.04;18.46;225;NP;0;11
Wide Bay;Lawgi;12;12.12;5.34;87;NP;0;2
Wide Bay;Maryborough;1945;53.48;13.37;1692;NP;0;158
Wide Bay;Maryborough West;1266;56.92;15.25;958;NP;0;82
Wide Bay;Mondure;75;34.25;27.82;144;NP;0;2
Wide Bay;Monto;339;33.66;15.20;668;NP;0;42
Wide Bay;Moonford;18;18.95;13.23;77;NP;0;1
Wide Bay;Mount Perry;95;41.85;13.40;132;NP;0;11
Wide Bay;Moura;616;59.63;9.78;417;NP;0;37
Wide Bay;Mulgildie;61;28.24;21.52;155;NP;0;12
Wide Bay;Mundubbera;360;34.25;15.92;691;NP;0;42
Wide Bay;Mungar;165;51.89;19.39;153;NP;0;15
Wide Bay;Murgon;621;37.75;20.00;1024;NP;0;45
Wide Bay;Pialba;1769;52.23;15.87;1618;NP;0;129
Wide Bay;Point Vernon;801;49.60;16.58;814;NP;0;68
Wide Bay;Proston;161;41.49;22.22;227;NP;0;18
Wide Bay;Rainbow Beach;199;46.71;19.55;227;NP;0;19
Wide Bay;Scarness;466;43.67;9.98;601;NP;0;45
Wide Bay;Special Hospital Team 1;12;37.50;;20;NP;0;1
Wide Bay;Special Hospital Team 2;93;38.75;;147;NP;0;7
Wide Bay;Special Hospital Team 3;95;42.41;;129;NP;0;15
Wide Bay;St Helens;315;49.84;21.87;317;NP;0;20
Wide Bay;Tansey;51;32.28;29.44;107;NP;0;4
Wide Bay;Thangool;143;35.66;10.66;258;NP;0;8
Wide Bay;Theodore;193;33.05;7.13;391;NP;0;19
Wide Bay;Tiaro;192;40.42;18.61;283;NP;0;14
Wide Bay;Tin Can Bay;741;51.24;17.79;705;NP;0;64
Wide Bay;Tinana;1018;50.42;18.58;1001;NP;0;63
Wide Bay;Toogoom;277;54.00;12.21;236;NP;0;28
Wide Bay;Torbanlea;277;61.42;17.12;174;NP;0;23
Wide Bay;Torquay;1730;49.87;16.62;1739;NP;0;133
Wide Bay;Urangan;1853;53.59;16.05;1605;NP;0;146
Wide Bay;Urraween;746;43.25;16.00;979;NP;0;38
Wide Bay;Wallaville;101;37.00;12.08;172;NP;0;13
Wide Bay;Widgee;135;46.87;23.21;153;NP;0;17
Wide Bay;Wondai;578;44.56;25.80;719;NP;0;40
Wide Bay;Wonga Lower;84;38.89;25.79;132;NP;0;2
Wide Bay;Woolooga;47;33.33;15.88;94;NP;0;3
Wide Bay;Wowan;72;30.00;15.14;168;NP;0;8
Wide Bay;ABSENT;2441;45.42;;2933;NP;0;164
Wide Bay;POSTAL;1673;36.80;;2873;NP;0;58
Wide Bay;PRE POLL;1576;46.12;;1841;NP;0;69
Wide Bay;PROVISIONAL;139;56.97;;105;NP;0;7
Brand;Baldivis;526;47.39;12.23;584;LP;0;65
Brand;Broome (Brand);19;57.58;7.58;14;LP;0;2
Brand;Calista;1887;74.73;11.42;638;LP;0;136
Brand;Carnarvon (Brand);13;59.09;14.65;9;LP;0;1
Brand;Coodanup;1073;65.43;11.75;567;LP;0;125
Brand;Cooloongup;2754;73.21;10.62;1008;LP;0;213
Brand;Exmouth (Brand);23;37.70;-12.29;38;LP;0;2
Brand;Golden Bay;415;56.46;10.39;320;LP;0;37
Brand;Greenfields;1285;62.11;12.44;784;LP;0;121
Brand;Greenfields East;782;61.57;9.97;488;LP;0;76
Brand;Halls Head;1286;42.23;7.87;1759;LP;0;175
Brand;Halls Head South;767;55.46;12.37;616;LP;0;47
Brand;Hillman;1306;70.33;10.02;551;LP;0;114
Brand;Hope Valley;290;56.09;6.50;227;LP;0;21
Brand;Kalbarri (Brand);30;52.63;2.63;27;LP;0;4
Brand;Leda;1071;72.51;4.47;406;LP;0;81
Brand;Madora;193;56.76;17.96;147;LP;0;24
Brand;Mandurah;880;54.73;11.99;728;LP;0;101
Brand;Mandurah Central;841;56.14;10.80;657;LP;0;119
Brand;Mandurah East;703;59.32;16.07;482;LP;0;103
Brand;Mandurah South;1102;53.03;12.79;976;LP;0;129
Brand;Meadow Springs;854;47.03;6.63;962;LP;0;67
Brand;Medina;1916;75.73;12.49;614;LP;0;181
Brand;Parmelia;1544;77.35;7.61;452;LP;0;129
Brand;Perth (Brand);27;57.45;10.22;20;LP;0;3
Brand;Port Kennedy;1002;65.96;11.64;517;LP;0;78
Brand;Rockingham;3070;67.59;15.39;1472;LP;0;291
Brand;Rockingham Beach;909;57.90;13.64;661;LP;0;120
Brand;Rottnest (Brand);15;41.67;-3.49;21;LP;0;0
Brand;Safety Bay;2245;59.03;14.09;1558;LP;0;261
Brand;Safety Bay Central;1824;62.10;14.62;1113;LP;0;148
Brand;Secret Harbour;377;51.50;5.52;355;LP;0;37
Brand;Singleton;462;60.55;11.10;301;LP;0;46
Brand;Special Hospital Team 1;124;68.13;;58;LP;0;24
Brand;Special Hospital Team 2;78;49.37;;80;LP;0;19
Brand;Waikiki;2168;62.77;11.00;1286;LP;0;143
Brand;Warnbro;1814;66.99;11.89;894;LP;0;131
Brand;Warnbro East;1229;69.12;12.85;549;LP;0;96
Brand;Wellard;188;53.56;-12.37;163;LP;0;15
Brand;ABSENT;2522;58.87;;1762;LP;0;299
Brand;POSTAL;1135;57.85;;827;LP;0;64
Brand;PRE POLL;2258;60.13;;1497;LP;0;138
Brand;PROVISIONAL;580;73.98;;204;LP;0;57
Canning;Armadale;1733;58.25;7.41;1242;LP;0;180
Canning;Armadale East;968;45.53;4.90;1158;LP;0;108
Canning;Armadale North;699;56.28;7.54;543;LP;0;48
Canning;Armadale South;372;51.81;9.62;346;LP;0;42
Canning;Armadale West;1135;63.20;6.70;661;LP;0;96
Canning;Barragup;602;49.55;10.46;613;LP;0;76
Canning;Bedfordale;170;38.46;8.85;272;LP;0;11
Canning;Broome (Canning);26;54.17;7.36;22;LP;0;2
Canning;Byford;949;45.15;6.33;1153;LP;0;114
Canning;Carcoola;274;62.84;7.36;162;LP;0;34
Canning;Carnarvon (Canning);5;20.00;-31.02;20;LP;0;0
Canning;Coolup;90;33.71;2.56;177;LP;0;8
Canning;Dawesville;469;47.96;14.46;509;LP;0;36
Canning;Dwellingup;207;56.25;4.77;161;LP;0;22
Canning;Exmouth (Canning);46;57.50;9.08;34;LP;0;3
Canning;Falcon;1122;53.30;9.73;983;LP;0;104
Canning;Forrestdale;426;46.10;3.86;498;LP;0;59
Canning;Gosnells;1004;55.38;4.77;809;LP;0;104
Canning;Gosnells Central;1121;50.22;5.55;1111;LP;0;106
Canning;Gosnells South;1843;61.29;4.58;1164;LP;0;147
Canning;Gosnells West;1512;59.83;6.40;1015;LP;0;113
Canning;Huntingdale;1652;52.80;0.23;1477;LP;0;119
Canning;Jarrahdale;219;59.03;8.74;152;LP;0;27
Canning;Kalbarri (Canning);29;40.85;-10.18;42;LP;0;1
Canning;Kelmscott;1065;59.83;4.42;715;LP;0;100
Canning;Kelmscott East;885;43.94;4.76;1129;LP;0;110
Canning;Kelmscott North;699;50.69;5.17;680;LP;0;60
Canning;Kenwick;1186;56.13;6.93;927;LP;0;110
Canning;Maddington;1814;62.94;7.06;1068;LP;0;204
Canning;Maddington East;475;56.82;-0.94;361;LP;0;33
Canning;Maddington North;366;55.71;7.40;291;LP;0;45
Canning;Mundijong;387;46.74;10.44;441;LP;0;39
Canning;North Dandalup;116;41.58;3.20;163;LP;0;22
Canning;Oakford;354;41.31;9.04;503;LP;0;36
Canning;Perth (Canning);40;51.28;-1.41;38;LP;0;5
Canning;Pinjarra;707;49.54;9.65;720;LP;0;87
Canning;Rottnest (Canning);10;31.25;-6.68;22;LP;0;1
Canning;Serpentine;357;38.85;7.94;562;LP;0;30
Canning;Special Hospital Team 1;131;41.72;;183;LP;0;21
Canning;Special Hospital Team 2;20;58.82;;14;LP;0;3
Canning;Strawberry Fields;1257;59.57;-0.96;853;LP;0;111
Canning;Thornlie (Canning);1775;52.45;2.25;1609;LP;0;159
Canning;Thornlie East;1537;53.50;5.19;1336;LP;0;163
Canning;Thornlie South (Canning);121;53.30;1.68;106;LP;0;18
Canning;Thornlie West (Canning);637;54.63;5.07;529;LP;0;73
Canning;Westfield;834;61.78;4.17;516;LP;0;64
Canning;Westfield South;1083;64.16;4.91;605;LP;0;89
Canning;Wungong;889;65.22;2.62;474;LP;0;53
Canning;Yunderup;284;36.60;5.93;492;LP;0;36
Canning;Yunderup North;128;44.14;10.40;162;LP;0;17
Canning;ABSENT;2547;51.24;;2424;LP;0;300
Canning;POSTAL;945;46.14;;1103;LP;0;27
Canning;PRE POLL;1187;50.64;;1157;LP;0;49
Canning;PROVISIONAL;325;59.09;;225;LP;0;41
Cowan;Alexander Heights;1192;52.10;6.24;1096;LP;0;82
Cowan;Alexander Heights West;781;59.48;8.72;532;LP;0;42
Cowan;Ballajura;1132;53.10;10.15;1000;LP;0;96
Cowan;Ballajura Central;2495;54.48;6.32;2085;LP;0;207
Cowan;Ballajura South;1577;62.68;8.57;939;LP;0;117
Cowan;Beechboro West (Cowan);100;63.29;8.29;58;LP;0;8
Cowan;Broome (Cowan);21;48.84;8.84;22;LP;0;1
Cowan;Camboon;1189;46.98;7.00;1342;LP;0;124
Cowan;Carnarvon (Cowan);13;54.17;14.17;11;LP;0;0
Cowan;Exmouth (Cowan);18;54.55;14.55;15;LP;0;3
Cowan;Girrawheen;1619;77.65;12.97;466;LP;0;110
Cowan;Girrawheen Central;452;78.07;11.03;127;LP;0;16
Cowan;Girrawheen East;1259;77.14;7.49;373;LP;0;103
Cowan;Greenwood;1703;47.64;7.92;1872;LP;0;106
Cowan;Greenwood East;438;55.16;8.79;356;LP;0;36
Cowan;Greenwood West;926;49.57;9.78;942;LP;0;77
Cowan;Hampton Park (Cowan);539;53.85;5.28;462;LP;0;40
Cowan;Kalbarri (Cowan);30;41.10;-8.90;43;LP;0;1
Cowan;Kingsley;1692;44.93;4.74;2074;LP;0;115
Cowan;Kingsley East;529;43.83;6.51;678;LP;0;21
Cowan;Kingsley South;1114;44.17;6.86;1408;LP;0;62
Cowan;Koondoola;1563;74.29;7.69;541;LP;0;116
Cowan;Landsdale;408;48.23;6.10;438;LP;0;19
Cowan;Marangaroo;1487;61.88;10.23;916;LP;0;142
Cowan;Marangaroo Central;1721;63.79;5.56;977;LP;0;103
Cowan;Morley North;742;54.32;11.31;624;LP;0;49
Cowan;Noranda;1238;54.71;7.96;1025;LP;0;104
Cowan;Noranda West (Cowan);584;46.72;6.36;666;LP;0;54
Cowan;Perth (Cowan);58;61.70;4.74;36;LP;0;6
Cowan;Rottnest (Cowan);14;43.75;7.64;18;LP;0;0
Cowan;Special Hospital Team 1;104;42.45;;141;LP;0;16
Cowan;Wanneroo (Cowan);1797;53.80;11.96;1543;LP;0;178
Cowan;Wanneroo East (Cowan);1407;49.56;7.74;1432;LP;0;130
Cowan;Warwick;648;53.47;11.61;564;LP;0;44
Cowan;Warwick West;416;43.02;1.18;551;LP;0;44
Cowan;Woodvale;853;41.47;4.43;1204;LP;0;62
Cowan;Woodvale North;1275;39.84;2.19;1925;LP;0;91
Cowan;ABSENT;2605;53.94;;2224;LP;0;231
Cowan;POSTAL;973;47.05;;1095;LP;0;34
Cowan;PRE POLL;1153;49.63;;1170;LP;0;52
Cowan;PROVISIONAL;343;70.43;;144;LP;0;21
Curtin;Broome (Curtin);41;42.27;;56;LP;0;1
Curtin;Carnarvon (Curtin);5;55.55;;4;LP;0;1
Curtin;City Beach;431;23.92;;1371;LP;0;42
Curtin;City Beach North;534;24.64;;1633;LP;0;39
Curtin;Claremont;586;23.06;;1955;LP;0;51
Curtin;Claremont East;245;29.95;;573;LP;0;24
Curtin;Cottesloe;726;31.48;;1580;LP;0;43
Curtin;Cottesloe East;540;31.18;;1192;LP;0;38
Curtin;Cottesloe South;230;23.45;;751;LP;0;16
Curtin;Dalkeith;414;17.89;;1900;LP;0;32
Curtin;Doubleview (Curtin);581;41.29;;826;LP;0;68
Curtin;Exmouth (Curtin);13;27.66;;34;LP;0;2
Curtin;Floreat;620;29.72;;1466;LP;0;43
Curtin;Floreat East;503;31.74;;1082;LP;0;33
Curtin;Floreat North;284;28.12;;726;LP;0;24
Curtin;Graylands;830;33.17;;1672;LP;0;84
Curtin;Jolimont;493;39.66;;750;LP;0;31
Curtin;Joondanna;866;52.45;;785;LP;0;77
Curtin;Kalbarri (Curtin);34;45.95;;40;LP;0;0
Curtin;King Edward Memorial Hospital;136;46.10;;159;LP;0;4
Curtin;Leederville;570;52.15;;523;LP;0;40
Curtin;Leederville North;650;54.62;;540;LP;0;65
Curtin;Leederville West;710;42.77;;950;LP;0;40
Curtin;Mosman Park;990;43.02;;1311;LP;0;77
Curtin;Mosman Park South;267;38.20;;432;LP;0;15
Curtin;Mount Hawthorn;981;56.28;;762;LP;0;78
Curtin;Mount Hawthorn East;636;54.22;;537;LP;0;52
Curtin;Mount Hawthorn West;453;52.74;;406;LP;0;39
Curtin;Nedlands Central;259;49.33;;266;LP;0;7
Curtin;Nedlands East;331;26.72;;908;LP;0;45
Curtin;Nedlands North;477;37.59;;792;LP;0;32
Curtin;Nedlands South;573;31.33;;1256;LP;0;33
Curtin;Peppermint Grove;133;22.43;;460;LP;0;5
Curtin;Perth (Curtin);151;58.75;;106;LP;0;7
Curtin;Rottnest (Curtin);55;30.39;;126;LP;0;2
Curtin;Scarborough Central (Curtin);239;46.05;;280;LP;0;19
Curtin;Shenton Park East;273;43.47;;355;LP;0;15
Curtin;Shenton Park West;630;45.06;;768;LP;0;35
Curtin;Sir Charles Gairdner Hospital;126;44.84;;155;LP;0;9
Curtin;Special Hospital Team 1;77;42.54;;104;LP;0;17
Curtin;Special Hospital Team 2;48;31.17;;106;LP;0;15
Curtin;Special Hospital Team 3;111;27.75;;289;LP;0;21
Curtin;Special Hospital Team 4;129;26.22;;363;LP;0;40
Curtin;Special Hospital Team 5;4;8.00;;46;LP;0;3
Curtin;Special Hospital Team 6;39;21.91;;139;LP;0;14
Curtin;Special Hospital Team 7;6;54.54;;5;LP;0;0
Curtin;Subiaco;1069;43.16;;1408;LP;0;70
Curtin;Subiaco Brightwater;166;42.13;;228;LP;0;13
Curtin;Subiaco North;185;55.89;;146;LP;0;12
Curtin;Swanbourne;562;32.26;;1180;LP;0;36
Curtin;Wembley Central;253;35.53;;459;LP;0;17
Curtin;Wembley Downs;916;33.28;;1836;LP;0;71
Curtin;Wembley North;943;52.39;;857;LP;0;77
Curtin;Wembley South;212;37.46;;354;LP;0;13
Curtin;Wembley West;940;40.73;;1368;LP;0;80
Curtin;West Perth (Curtin);234;48.45;;249;LP;0;17
Curtin;West Perth Central;154;40.21;;229;LP;0;21
Curtin;Woodlands;627;30.74;;1413;LP;0;74
Curtin;Woodlands North;349;32.31;;731;LP;0;32
Curtin;ABSENT;2376;41.63;;3332;LP;0;159
Curtin;POSTAL;835;34.60;;1578;LP;0;35
Curtin;PRE POLL;1814;33.82;;3549;LP;0;110
Curtin;PROVISIONAL;275;39.97;;413;LP;0;40
Forrest;Acton Park;35;21.47;8.62;128;LP;0;5
Forrest;Albany;529;49.53;9.23;539;LP;0;65
Forrest;Albany Central;481;40.62;5.70;703;LP;0;64
Forrest;Albany Regional Hospital;121;43.37;11.42;158;LP;0;16
Forrest;Alexandra Bridge;27;15.70;2.82;145;LP;0;6
Forrest;Augusta;292;38.83;8.90;460;LP;0;48
Forrest;Balingup;175;55.21;13.12;142;LP;0;18
Forrest;Bayonet Head;299;40.51;7.87;439;LP;0;26
Forrest;Bornholm;142;43.03;13.67;188;LP;0;13
Forrest;Boyanup;266;40.74;8.08;387;LP;0;34
Forrest;Boyup Brook;136;24.16;9.24;427;LP;0;28
Forrest;Bridgetown;639;43.62;11.31;826;LP;0;91
Forrest;Brookhampton;23;18.11;9.86;104;LP;0;3
Forrest;Broome (Forrest);32;33.33;23.33;64;LP;0;5
Forrest;Bunbury;389;42.28;5.77;531;LP;0;48
Forrest;Bunbury Central;365;45.40;2.87;439;LP;0;34
Forrest;Bunbury East;946;49.68;1.81;958;LP;0;115
Forrest;Bunbury Regional Hospital;166;53.55;5.14;144;LP;0;16
Forrest;Bunbury St Johns Hospital;163;37.30;3.80;274;LP;0;21
Forrest;Burekup;76;25.50;3.63;222;LP;0;19
Forrest;Busselton;629;38.71;4.22;996;LP;0;100
Forrest;Busselton East;609;38.74;4.22;963;LP;0;97
Forrest;Busselton West;1153;38.55;8.67;1838;LP;0;187
Forrest;Capel;476;40.30;2.41;705;LP;0;66
Forrest;Carbunup River;59;22.96;2.16;198;LP;0;10
Forrest;Carey Park;1225;61.13;4.44;779;LP;0;157
Forrest;Carey Park South;549;56.31;5.29;426;LP;0;60
Forrest;Carnarvon (Forrest);20;39.22;-0.78;31;LP;0;5
Forrest;Centennial Park;462;38.56;8.84;736;LP;0;85
Forrest;Chowerup;2;3.39;1.90;57;LP;0;2
Forrest;Coral Park;818;50.49;5.68;802;LP;0;97
Forrest;Cowaramup;184;37.32;12.43;309;LP;0;26
Forrest;Dardanup;201;29.73;5.80;475;LP;0;30
Forrest;Deanmill;79;39.70;5.04;120;LP;0;12
Forrest;Denmark;707;47.83;9.19;771;LP;0;74
Forrest;Dinninup;28;20.90;2.00;106;LP;0;7
Forrest;Donnybrook;461;35.30;6.23;845;LP;0;108
Forrest;Dunsborough;556;38.58;11.28;885;LP;0;70
Forrest;Eaton;1199;47.88;3.06;1305;LP;0;124
Forrest;Elgin;23;15.97;1.60;121;LP;0;4
Forrest;Elleker;208;54.03;13.80;177;LP;0;12
Forrest;Emu Point;124;37.46;13.18;207;LP;0;12
Forrest;Exmouth (Forrest);40;36.36;3.03;70;LP;0;4
Forrest;Ferguson;28;19.05;2.16;119;LP;0;2
Forrest;Gelorup;396;36.46;4.93;690;LP;0;44
Forrest;Greenbushes;135;39.82;2.72;204;LP;0;12
Forrest;Kalbarri (Forrest);48;47.06;17.06;54;LP;0;2
Forrest;Karridale;84;45.16;11.09;102;LP;0;3
Forrest;King River;95;32.31;11.37;199;LP;0;16
Forrest;Kirup;84;43.75;20.36;108;LP;0;11
Forrest;Kudardup;65;41.94;17.26;90;LP;0;8
Forrest;Little Grove;405;44.07;10.99;514;LP;0;42
Forrest;Lockyer;1107;51.90;10.89;1026;LP;0;146
Forrest;Lowden;51;32.28;10.59;107;LP;0;8
Forrest;Lower Kalgan;92;35.38;10.29;168;LP;0;8
Forrest;Lower King;282;43.12;11.48;372;LP;0;35
Forrest;Ludlow;34;24.64;8.42;104;LP;0;7
Forrest;Manjimup;1017;45.40;9.37;1223;LP;0;162
Forrest;Manjimup East;319;45.51;9.38;382;LP;0;41
Forrest;Manypeaks;45;23.08;9.57;150;LP;0;10
Forrest;Margaret River;1056;48.62;2.66;1116;LP;0;102
Forrest;Mayanup;12;10.34;7.20;104;LP;0;4
Forrest;Middlesex;39;35.45;12.31;71;LP;0;9
Forrest;Middleton Beach;347;36.95;7.93;592;LP;0;58
Forrest;Nannup;313;53.78;13.10;269;LP;0;41
Forrest;Napier;40;28.99;10.47;98;LP;0;5
Forrest;Northcliffe;218;53.69;17.39;188;LP;0;27
Forrest;Parryville;66;40.49;11.27;97;LP;0;6
Forrest;Pemberton;348;39.55;2.13;532;LP;0;46
Forrest;Perth (Forrest);25;40.32;2.70;37;LP;0;0
Forrest;Picton;259;47.79;5.57;283;LP;0;36
Forrest;Quinninup;54;62.79;15.12;32;LP;0;4
Forrest;Redmond;28;23.53;11.86;91;LP;0;10
Forrest;Rosa Brook;46;31.08;2.03;102;LP;0;4
Forrest;Rottnest (Forrest);11;52.38;39.05;10;LP;0;0
Forrest;Scotsdale;82;44.81;16.54;101;LP;0;7
Forrest;Sealinks;425;37.74;6.21;701;LP;0;62
Forrest;South Bunbury;623;49.48;5.50;636;LP;0;70
Forrest;South Stirling;3;11.54;;23;LP;0;0
Forrest;Special Hospital Team 1;21;30.00;;49;LP;0;3
Forrest;Special Hospital Team 2;5;20.83;;19;LP;0;1
Forrest;Special Hospital Team 3;68;38.86;;107;LP;0;12
Forrest;Special Hospital Team 4;21;35.59;;38;LP;0;5
Forrest;Special Hospital Team 5;2;15.38;;11;LP;0;1
Forrest;Special Hospital Team 6;16;55.17;;13;LP;0;3
Forrest;Spencer Park;789;45.45;4.24;947;LP;0;92
Forrest;Tingledale;68;41.46;8.45;96;LP;0;7
Forrest;Vasse;297;34.66;11.18;560;LP;0;41
Forrest;Villa Maria;200;35.46;8.52;364;LP;0;30
Forrest;Walpole;163;42.01;14.32;225;LP;0;19
Forrest;Wellstead;61;28.50;7.45;153;LP;0;12
Forrest;Witchcliffe;123;37.73;10.40;203;LP;0;16
Forrest;Withers;1134;60.67;5.80;735;LP;0;116
Forrest;Wollaston;377;44.99;4.06;461;LP;0;61
Forrest;Yakamia;579;40.98;5.50;834;LP;0;98
Forrest;Yallingup;161;41.60;1.89;226;LP;0;16
Forrest;Yoongarillup;40;19.23;6.11;168;LP;0;8
Forrest;Yornup;18;14.75;1.42;104;LP;0;3
Forrest;ABSENT;2416;41.19;;3449;LP;0;238
Forrest;POSTAL;688;40.07;;1029;LP;0;40
Forrest;PRE POLL;1330;44.13;;1684;LP;0;98
Forrest;PROVISIONAL;448;52.52;;405;LP;0;45
Fremantle;Attadale;848;28.68;3.53;2109;LP;0;61
Fremantle;Atwell;711;51.00;7.81;683;LP;0;31
Fremantle;Beaconsfield;1390;71.65;6.24;550;LP;0;126
Fremantle;Bibra Lake;1134;51.64;7.10;1062;LP;0;90
Fremantle;Bicton;1443;46.85;5.62;1637;LP;0;103
Fremantle;Broome (Fremantle);44;55.70;33.47;35;LP;0;3
