Division;Polling Place;ALP TPP Vote;ALP TPP Pc;ALP Swing;Coalition TPP Vote;Coalition Party;TPP Exhausted;Informal Vote
Charlton;Woodrising;122;70.93;-6.39;50;LP;0;3
Charlton;Wyee;470;49.74;-7.81;475;LP;6;49
Charlton;Wyee Point;180;52.02;-5.57;166;LP;2;17
Charlton;ABSENT;2672;58.40;;1903;LP;32;143
Charlton;POSTAL;1335;59.04;;926;LP;2;20
Charlton;PRE POLL;1391;40.84;;2015;LP;18;78
Charlton;PROVISIONAL;327;72.03;;127;LP;1;29
Chifley;Bennett Road;2488;58.89;-8.41;1737;LP;11;258
Chifley;Bidwill;1729;74.62;-7.85;588;LP;6;128
Chifley;Blackett;1563;74.15;-7.04;545;LP;4;114
Chifley;Blacktown West (Chifley);368;57.05;-8.56;277;LP;2;48
Chifley;Clairgate;1209;53.38;-8.44;1056;LP;8;100
Chifley;Dharruk;1169;71.81;-5.65;459;LP;3;112
Chifley;Doonside;1113;63.64;-8.92;636;LP;8;84
Chifley;Doonside North;2029;64.54;-9.33;1115;LP;12;194
Chifley;Eastern Creek;382;56.26;-9.53;297;LP;1;41
Chifley;Emerton;763;72.25;-7.49;293;LP;3;72
Chifley;Erskine Park;1827;57.43;-10.14;1354;LP;11;108
Chifley;Glendenning;1106;65.87;-5.63;573;LP;4;68
Chifley;Hassall Grove;1648;69.83;-6.73;712;LP;4;165
Chifley;Hebersham;1516;70.74;-9.57;627;LP;6;119
Chifley;Lethbridge Park;1857;71.15;-9.34;753;LP;15;173
Chifley;Madang;510;71.03;-8.89;208;LP;1;33
Chifley;Minchinbury;1486;60.75;-3.58;960;LP;5;126
Chifley;Mount Druitt Hospital;307;73.10;-7.39;113;LP;0;32
Chifley;Mount Druitt North;1121;68.94;-8.08;505;LP;7;92
Chifley;Mount Druitt South;1645;60.46;-9.02;1076;LP;8;167
Chifley;O.L.C. Home;376;57.49;-9.24;278;LP;1;31
Chifley;Oxley Park;1389;54.49;-7.78;1160;LP;9;160
Chifley;Plumpton;2263;65.80;-5.54;1176;LP;11;193
Chifley;Rooty Hill North;1880;63.28;-6.91;1091;LP;5;182
Chifley;Rooty Hill South;918;65.11;-6.38;492;LP;6;79
Chifley;Shalvey;1226;71.53;-6.82;488;LP;5;103
Chifley;Special Hospital Team 1;16;64.00;;9;LP;0;0
Chifley;St Marys;896;61.67;-9.62;557;LP;2;93
Chifley;St Marys North;1523;68.08;-7.42;714;LP;11;98
Chifley;St Marys South;1347;55.07;-10.95;1099;LP;10;138
Chifley;Sydney (Chifley);48;84.21;10.44;9;LP;0;5
Chifley;Tregear;1368;71.29;-7.34;551;LP;5;118
Chifley;Walters Road (Chifley);1205;60.37;-7.52;791;LP;7;88
Chifley;Whalan;1422;72.92;-8.19;528;LP;9;126
Chifley;Willmot;928;68.44;-8.76;428;LP;5;90
Chifley;ABSENT;2570;60.91;;1649;LP;23;240
Chifley;POSTAL;605;58.45;;430;LP;1;18
Chifley;PRE POLL;1189;67.75;;566;LP;4;55
Chifley;PROVISIONAL;508;70.85;;209;LP;3;47
Cook;Burraneer Bay;966;29.68;-6.58;2289;LP;19;83
Cook;Caringbah;1200;34.81;-9.87;2247;LP;15;108
Cook;Caringbah Central;438;42.98;-5.08;581;LP;5;31
Cook;Caringbah North;1278;45.22;-10.05;1548;LP;13;88
Cook;Caringbah West;765;37.06;-8.45;1299;LP;7;49
Cook;Cronulla;862;33.00;-4.63;1750;LP;8;71
Cook;Cronulla Central;822;41.27;-8.04;1170;LP;5;44
Cook;Cronulla North;862;51.87;-6.81;800;LP;10;54
Cook;Cronulla South;819;33.73;-6.45;1609;LP;14;55
Cook;Dolans Bay;324;33.30;-5.30;649;LP;10;10
Cook;Grays Point;648;40.53;-8.63;951;LP;17;27
Cook;Gymea;1292;44.89;-11.93;1586;LP;18;75
Cook;Gymea North;458;38.85;-7.80;721;LP;2;32
Cook;Gymea South;1382;38.05;-10.13;2250;LP;17;71
Cook;Kareela;826;33.01;-6.98;1676;LP;6;58
Cook;Kirrawee;730;42.69;-10.01;980;LP;4;52
Cook;Kirrawee South;665;37.68;-10.48;1100;LP;14;37
Cook;Kurnell;529;43.72;-20.09;681;LP;8;51
Cook;Lilli Pilli;330;25.17;-5.72;981;LP;10;25
Cook;Miranda;1031;44.83;-9.59;1269;LP;7;72
Cook;Miranda Central;597;46.64;-8.77;683;LP;4;39
Cook;Miranda North;847;40.74;-11.54;1232;LP;8;48
Cook;Special Hospital Team 1;38;31.67;;82;LP;0;3
Cook;Special Hospital Team 2;46;34.07;;89;LP;0;2
Cook;Sutherland East;370;45.68;-13.76;440;LP;7;19
Cook;Sutherland Hospital;425;42.16;-6.23;583;LP;5;26
Cook;Sutherland North (Cook);598;40.51;-12.41;878;LP;7;44
Cook;Sydney (Cook);39;45.35;-6.46;47;LP;3;3
Cook;Sylvania;408;30.96;-7.07;910;LP;8;39
Cook;Sylvania Central;250;31.49;-11.39;544;LP;6;19
Cook;Sylvania Heights;1338;34.13;-8.02;2582;LP;14;85
Cook;Sylvania Waters;365;25.36;-1.84;1074;LP;3;43
Cook;Taren Point;237;28.62;-9.98;591;LP;6;21
Cook;Vickery Village;451;29.15;-8.17;1096;LP;9;47
Cook;Wanda Beach;442;43.08;-12.61;584;LP;5;37
Cook;Woolooware;849;41.09;-8.30;1217;LP;8;57
Cook;Yowie Bay;811;31.31;-7.52;1779;LP;19;57
Cook;ABSENT;1733;42.62;;2333;LP;24;139
Cook;POSTAL;825;36.63;;1427;LP;8;15
Cook;PRE POLL;1237;35.11;;2286;LP;11;60
Cook;PROVISIONAL;210;51.60;;197;LP;3;26
Cowper;Aldavilla;393;33.00;-11.68;798;NP;8;36
Cowper;Argents Hill;50;58.14;4.38;36;NP;2;2
Cowper;Bayldon;647;42.37;-6.71;880;NP;5;35
Cowper;Beechwood;193;31.08;-10.70;428;NP;6;12
Cowper;Bellangry;17;21.52;-11.81;62;NP;1;2
Cowper;Bellbrook;79;48.17;-4.00;85;NP;1;3
Cowper;Bellimbopinni;52;34.67;-2.44;98;NP;0;2
Cowper;Bellingen;846;44.74;-5.18;1045;NP;15;36
Cowper;Bellingen Hospital;78;45.35;-4.98;94;NP;0;4
Cowper;Boambee;322;27.22;-6.32;861;NP;2;29
Cowper;Bonville;232;30.01;-8.18;541;NP;5;19
Cowper;Bowraville;410;39.50;-7.99;628;NP;10;20
Cowper;Coffs Harbour;1103;37.42;-3.02;1845;NP;14;63
Cowper;Coffs Harbour East;705;40.31;-9.86;1044;NP;8;61
Cowper;Coffs Harbour Hospital;98;37.40;-11.59;164;NP;0;4
Cowper;Coffs Harbour Jetty;406;34.52;-4.96;770;NP;3;19
Cowper;Coffs Harbour Narranga;547;33.35;-6.69;1093;NP;3;46
Cowper;Coffs Harbour South;488;36.34;-5.69;855;NP;7;38
Cowper;Coffs Harbour West;1157;33.61;-6.49;2285;NP;8;81
Cowper;Coramba;153;40.69;-8.26;223;NP;0;8
Cowper;Crescent Head;359;46.38;-11.03;415;NP;6;19
Cowper;Deervale;24;24.74;-1.34;73;NP;0;2
Cowper;Dorrigo;292;27.01;-7.30;789;NP;4;24
Cowper;Dorrigo North;53;26.90;-4.91;144;NP;5;5
Cowper;Eungai Creek;132;44.59;-6.85;164;NP;0;9
Cowper;Frederickton;301;40.08;-11.09;450;NP;0;22
Cowper;Gladstone;140;25.74;-9.90;404;NP;2;8
Cowper;Gleniffer;82;45.81;-13.25;97;NP;2;3
Cowper;Hat Head;96;48.73;-15.32;101;NP;1;6
Cowper;Hollisdale;24;25.00;-7.18;72;NP;0;0
Cowper;Karangi;118;34.60;-6.72;223;NP;1;8
Cowper;Kempsey;404;36.07;-9.13;716;NP;1;34
Cowper;Kempsey East;278;29.29;-9.14;671;NP;6;23
Cowper;Kempsey High;590;36.15;-9.54;1042;NP;6;43
Cowper;Kempsey Hospital;118;43.38;-4.28;154;NP;1;5
Cowper;Kempsey South;555;48.14;-4.83;598;NP;5;27
Cowper;Kempsey West;370;39.57;-7.09;565;NP;5;21
Cowper;Kinchela;40;27.59;-0.99;105;NP;0;2
Cowper;Korora;418;30.60;-4.06;948;NP;9;34
Cowper;Kundabung;81;47.93;-4.05;88;NP;0;3
Cowper;Lowanna;53;40.46;-5.81;78;NP;1;3
Cowper;Macksville;678;31.92;-7.69;1446;NP;5;61
Cowper;Macksville Hospital;60;25.42;-6.47;176;NP;0;3
Cowper;Medlow;87;43.07;-8.10;115;NP;1;7
Cowper;Missabotti;45;48.39;-7.28;48;NP;2;1
Cowper;Moonee Beach;232;34.22;-12.19;446;NP;2;13
Cowper;Mullaway;499;46.77;-5.01;568;NP;3;20
Cowper;Mylestom;143;44.55;-10.37;178;NP;0;11
Cowper;Nambucca Heads;1294;41.82;-9.51;1800;NP;18;88
Cowper;Nana Glen;201;39.88;-10.21;303;NP;3;6
Cowper;Newville;358;40.91;-11.22;517;NP;5;15
Cowper;Pembrooke;23;16.31;-4.13;118;NP;0;4
Cowper;Port Macquarie North Shore;105;36.08;-10.31;186;NP;0;14
Cowper;Raleigh;106;40.61;-2.52;155;NP;0;7
Cowper;Repton;113;44.49;-10.81;141;NP;5;2
Cowper;Rollands Plains;35;21.21;-10.20;130;NP;1;1
Cowper;Sandy Beach;679;47.28;-8.40;757;NP;4;33
Cowper;Sawtell;853;45.16;-6.46;1036;NP;2;43
Cowper;Scotts Head;237;48.87;-4.54;248;NP;7;9
Cowper;Smithtown;168;37.92;-7.79;275;NP;1;10
Cowper;South West Rocks;952;43.45;-9.37;1239;NP;2;54
Cowper;Special Hospital Team 1;50;35.71;;90;NP;0;3
Cowper;Special Hospital Team 2;69;36.13;;122;NP;0;3
Cowper;Stuarts Point;333;43.93;-8.19;425;NP;2;15
Cowper;Sydney (Cowper);34;54.84;0.29;28;NP;0;2
Cowper;Telegraph Point;186;30.74;-10.53;419;NP;2;13
Cowper;Thora;150;61.48;-3.81;94;NP;3;2
Cowper;Toormina;1089;38.77;-8.95;1720;NP;6;69
Cowper;Ulong;31;28.18;-15.25;79;NP;0;1
Cowper;Upper Orara;100;41.15;-0.42;143;NP;5;8
Cowper;Urunga;852;44.21;-7.60;1075;NP;5;42
Cowper;Utungun;36;20.93;-4.25;136;NP;3;3
Cowper;Valla Beach;296;47.28;-5.91;330;NP;4;20
Cowper;Warrell Creek;27;12.68;-13.00;186;NP;0;6
Cowper;Willawarrin;189;41.09;-9.24;271;NP;1;15
Cowper;Woolgoolga;1032;42.70;-9.11;1385;NP;2;72
Cowper;Yarras;21;20.19;-5.34;83;NP;0;0
Cowper;ABSENT;1770;41.20;;2526;NP;28;91
Cowper;POSTAL;663;32.39;;1384;NP;2;14
Cowper;PRE POLL;1024;35.25;;1881;NP;5;65
Cowper;PROVISIONAL;442;48.25;;474;NP;6;42
Cunningham;Austinmer;638;60.88;-3.81;410;LP;25;19
Cunningham;Balgownie;537;52.14;-9.43;493;LP;2;24
Cunningham;Balgownie Central;1565;58.53;-3.01;1109;LP;14;114
Cunningham;Bellambi;1135;78.17;-4.83;317;LP;5;62
Cunningham;Bulli;574;70.09;-7.75;245;LP;7;38
Cunningham;Bulli Central;1706;69.12;-4.42;762;LP;18;83
Cunningham;Bulli Hospital;70;80.46;9.77;17;LP;0;1
Cunningham;Coledale;509;72.30;-9.66;195;LP;4;23
Cunningham;Coniston;1284;73.96;-1.51;452;LP;8;91
Cunningham;Corrimal;1791;67.76;-7.53;852;LP;16;122
Cunningham;Corrimal East;2234;69.97;-6.84;959;LP;16;150
Cunningham;Fairy Meadow;1430;66.45;-1.09;722;LP;9;125
Cunningham;Fairy Meadow South;92;64.79;3.53;50;LP;1;7
Cunningham;Figtree (Cunningham);1485;55.51;-5.16;1190;LP;10;81
Cunningham;Figtree Heights;627;50.73;-5.23;609;LP;1;22
Cunningham;Gwynneville;705;60.67;-5.56;457;LP;5;38
Cunningham;Keiraville;1373;52.34;-5.14;1250;LP;24;87
Cunningham;Lindsay Park;1302;53.43;-2.90;1135;LP;12;46
Cunningham;Mount Keira;753;52.04;-6.94;694;LP;12;50
Cunningham;Mount Kembla;376;58.84;-5.25;263;LP;6;22
Cunningham;Mount Ousley;1035;51.60;-2.95;971;LP;12;72
Cunningham;Mount Saint Thomas;1078;57.10;-4.43;810;LP;19;83
Cunningham;Reidtown;632;67.31;-5.60;307;LP;6;36
Cunningham;Russell Vale;891;66.69;-9.43;445;LP;6;41
Cunningham;Scarborough;159;75.36;-6.46;52;LP;2;12
Cunningham;Smith's Hill;1294;57.72;-4.93;948;LP;21;90
Cunningham;Special Hospital Team 1;71;60.17;;47;LP;0;4
Cunningham;Special Hospital Team 2;25;58.14;;18;LP;0;0
Cunningham;Sydney (Cunningham);32;64.00;1.50;18;LP;0;2
Cunningham;Tarrawanna;1076;65.29;-7.22;572;LP;9;59
Cunningham;Thirroul;1304;66.03;-5.98;671;LP;17;28
Cunningham;Thirroul East;952;66.20;-6.56;486;LP;16;54
Cunningham;Towradgi;992;70.45;-5.17;416;LP;6;91
Cunningham;Towradgi East;302;61.76;-8.07;187;LP;1;27
Cunningham;Unanderra;527;64.35;-5.81;292;LP;7;34
Cunningham;Unanderra Central (Cunningham);1656;65.56;-7.13;870;LP;13;123
Cunningham;Wollongong;1618;63.50;-4.81;930;LP;20;131
Cunningham;Wollongong Central;976;67.08;0.16;479;LP;12;85
Cunningham;Wollongong Hospital;133;68.21;-4.57;62;LP;0;5
Cunningham;Wollongong West;1218;63.24;-2.01;708;LP;14;79
Cunningham;Wombarra;178;66.42;-6.28;90;LP;4;8
Cunningham;Woonona;1073;68.08;-8.31;503;LP;3;40
Cunningham;Woonona Central;809;64.46;-6.86;446;LP;6;59
Cunningham;Woonona East;1021;65.11;-9.96;547;LP;10;62
Cunningham;ABSENT;2043;64.84;;1108;LP;23;137
Cunningham;POSTAL;1260;63.09;;737;LP;3;21
Cunningham;PRE POLL;1455;56.66;;1113;LP;8;41
Cunningham;PROVISIONAL;306;73.91;;108;LP;2;22
Dobell;Bateau Bay Central;259;37.54;-11.07;431;LP;1;12
Dobell;Bateau Bay East;969;51.54;-6.84;911;LP;7;43
Dobell;Bateau Bay South;481;51.83;-7.48;447;LP;1;38
Dobell;Bateau Bay West;252;66.84;-0.20;125;LP;0;12
Dobell;Berkeley Vale;1453;52.30;-4.67;1325;LP;9;89
Dobell;Berkeley Vale North;631;49.14;-3.13;653;LP;11;24
Dobell;Blue Haven;396;55.62;-9.88;316;LP;1;25
Dobell;Charmhaven;707;55.28;-8.76;572;LP;2;47
Dobell;Chittaway Bay;1189;53.83;-8.65;1020;LP;6;84
Dobell;Chittaway Point;200;51.28;-3.64;190;LP;0;9
Dobell;Dooralong;32;24.81;-9.34;97;LP;4;3
Dobell;Erina Heights (Dobell);186;30.34;-6.79;427;LP;0;7
Dobell;Forresters Beach;498;47.52;-9.91;550;LP;7;45
Dobell;Gorokan;913;57.03;-7.68;688;LP;5;43
Dobell;Gorokan North;1674;57.04;-8.69;1261;LP;13;124
Dobell;Holgate;137;34.25;-4.82;263;LP;0;8
Dobell;Jilliby;123;35.14;-2.81;227;LP;0;3
Dobell;Kanwal;1182;57.71;-6.36;866;LP;2;65
Dobell;Killarney Vale;883;54.95;-5.81;724;LP;1;54
Dobell;Killarney Vale South;1901;52.81;-6.00;1699;LP;11;109
Dobell;Kulnura;102;29.82;1.53;240;LP;4;6
Dobell;Lake Haven;542;54.09;-11.67;460;LP;4;29
Dobell;Lisarow;502;40.42;-5.64;740;LP;6;32
Dobell;Long Jetty;956;53.62;-10.82;827;LP;2;54
Dobell;Long Jetty East;579;51.79;-4.13;539;LP;1;28
Dobell;Matcham;71;22.90;-5.28;239;LP;1;9
Dobell;Narara;747;50.44;-6.86;734;LP;4;62
Dobell;Niagara Park;1181;48.46;-6.82;1256;LP;8;92
Dobell;Ourimbah;756;39.17;-10.00;1174;LP;5;46
Dobell;San Remo (Dobell);134;55.14;-10.51;109;LP;1;9
Dobell;Shelly Beach;1210;51.47;-7.65;1141;LP;7;72
Dobell;Special Hospital Team 1;106;52.48;;96;LP;0;5
Dobell;Special Hospital Team 2;217;47.90;;236;LP;0;12
Dobell;Sydney (Dobell);29;53.70;-15.53;25;LP;0;2
Dobell;Tacoma;259;50.88;-8.58;250;LP;0;10
Dobell;Terrigal Lagoon;504;40.94;-10.18;727;LP;6;31
Dobell;The Entrance;1030;53.59;-4.51;892;LP;8;62
Dobell;The Entrance North;367;54.37;-6.14;308;LP;3;22
Dobell;Tuggerah;289;45.09;2.75;352;LP;0;31
Dobell;Tuggerawong;299;58.74;-6.68;210;LP;4;15
Dobell;Tumbi Umbi;367;45.42;-11.91;441;LP;1;23
Dobell;Valley View;247;47.41;-3.08;274;LP;3;9
Dobell;Wamberal;980;40.66;-5.42;1430;LP;6;60
Dobell;Wamberal North;285;33.73;-8.31;560;LP;2;24
Dobell;Warnervale;384;50.20;-7.95;381;LP;11;29
Dobell;Watanobbi;806;65.69;-2.58;421;LP;2;35
Dobell;Wyoming (Dobell);1232;47.17;-10.21;1380;LP;7;92
Dobell;Wyoming Central;974;44.35;-5.88;1222;LP;7;68
Dobell;Wyong;1022;51.23;-8.69;973;LP;6;78
Dobell;Wyong Creek;64;37.87;0.74;105;LP;0;4
Dobell;Wyong East;302;48.48;-11.40;321;LP;4;17
Dobell;Wyongah;520;56.22;-7.55;405;LP;5;21
Dobell;Yarramalong;82;39.81;-9.30;124;LP;2;8
Dobell;ABSENT;2306;53.97;;1967;LP;13;164
Dobell;POSTAL;1122;51.87;;1041;LP;3;24
Dobell;PRE POLL;1719;47.12;;1929;LP;11;71
Dobell;PROVISIONAL;317;57.22;;237;LP;1;24
Eden-Monaro;Adaminaby;103;29.18;-14.38;250;LP;2;5
Eden-Monaro;Ando;20;29.41;-10.27;48;LP;2;0
Eden-Monaro;Araluen;33;37.93;-18.54;54;LP;0;2
Eden-Monaro;Batehaven;343;37.82;-7.79;564;LP;1;33
Eden-Monaro;Batemans Bay;1250;43.40;-8.69;1630;LP;11;106
Eden-Monaro;Bega;928;41.50;-5.79;1308;LP;10;63
Eden-Monaro;Bega Central;425;40.67;-8.10;620;LP;6;33
Eden-Monaro;Bega Hospital;60;35.09;-16.71;111;LP;1;8
Eden-Monaro;Bemboka;131;34.47;-6.40;249;LP;6;6
Eden-Monaro;Bermagui;603;46.00;-5.60;708;LP;3;34
Eden-Monaro;Berridale;233;34.57;-5.34;441;LP;7;17
Eden-Monaro;Bibbenluke;36;42.35;-5.47;49;LP;0;1
Eden-Monaro;Bimbimbie;88;31.10;-10.48;195;LP;2;10
Eden-Monaro;Bodalla;218;46.48;-8.84;251;LP;3;17
Eden-Monaro;Bombala;404;36.86;-11.65;692;LP;8;20
Eden-Monaro;Braidwood;487;41.31;-7.79;692;LP;9;32
Eden-Monaro;Bredbo;87;43.07;-6.44;115;LP;2;6
Eden-Monaro;Brogo;86;43.22;-12.83;113;LP;0;3
Eden-Monaro;Broulee;392;52.55;-9.47;354;LP;7;22
Eden-Monaro;Bungendore;729;46.82;-8.98;828;LP;9;40
Eden-Monaro;Candelo;264;48.44;-5.41;281;LP;6;8
Eden-Monaro;Captains Flat;182;65.00;-12.52;98;LP;7;22
Eden-Monaro;Cathcart;33;37.50;-22.50;55;LP;0;0
Eden-Monaro;Central Tilba;122;50.62;-10.04;119;LP;3;9
Eden-Monaro;Cobargo;298;44.28;-7.33;375;LP;2;13
Eden-Monaro;Cooma;910;45.87;-6.38;1074;LP;7;56
Eden-Monaro;Cooma Hospital;212;50.24;-14.22;210;LP;2;7
Eden-Monaro;Cooma North;598;45.58;-11.30;714;LP;9;36
Eden-Monaro;Cooma South;316;44.57;-5.75;393;LP;4;25
Eden-Monaro;Dalgety;51;27.57;-9.87;134;LP;0;4
Eden-Monaro;Dalmeny;470;42.34;-10.23;640;LP;5;32
Eden-Monaro;Delegate;102;27.42;-17.23;270;LP;0;10
Eden-Monaro;Eden;593;28.58;-17.62;1482;LP;7;65
Eden-Monaro;Jerangle;10;18.52;-6.01;44;LP;0;1
Eden-Monaro;Jerrabomberra;662;43.35;-23.22;865;LP;6;42
Eden-Monaro;Jindabyne;442;41.46;-6.69;624;LP;2;25
Eden-Monaro;Letchworth;206;59.20;-9.67;142;LP;1;13
Eden-Monaro;Long Beach;161;50.16;-1.86;160;LP;1;8
Eden-Monaro;Majors Creek;57;61.29;10.15;36;LP;0;3
Eden-Monaro;Malua Bay;303;37.18;-5.53;512;LP;1;27
Eden-Monaro;Merimbula;620;32.58;-4.64;1283;LP;6;54
Eden-Monaro;Michelago;84;37.33;-3.73;141;LP;0;1
Eden-Monaro;Mogo;139;40.88;-18.30;201;LP;2;9
Eden-Monaro;Moruya;1273;47.71;-10.90;1395;LP;11;87
Eden-Monaro;Narooma;889;40.10;-10.12;1328;LP;10;68
Eden-Monaro;Nelligen;90;42.25;-9.84;123;LP;2;5
Eden-Monaro;Nimmitabel;145;40.50;-8.24;213;LP;0;2
Eden-Monaro;Numeralla;39;26.17;-21.39;110;LP;0;0
Eden-Monaro;Pambula;460;34.82;-9.39;861;LP;4;31
Eden-Monaro;Perisher Valley;5;26.32;-9.80;14;LP;0;0
Eden-Monaro;Quaama;157;49.84;-10.76;158;LP;0;3
Eden-Monaro;Queanbeyan;1085;53.34;-12.84;949;LP;10;96
Eden-Monaro;Queanbeyan Central;1026;53.89;-9.25;878;LP;12;90
Eden-Monaro;Queanbeyan East;1000;52.03;-9.28;922;LP;13;84
Eden-Monaro;Queanbeyan High;873;58.55;-8.00;618;LP;2;87
Eden-Monaro;Queanbeyan Hospital;403;54.17;-11.14;341;LP;3;39
Eden-Monaro;Queanbeyan North;589;53.99;-10.96;502;LP;7;38
Eden-Monaro;Queanbeyan South;2076;64.57;-7.90;1139;LP;10;169
Eden-Monaro;Queanbeyan West;886;55.03;-13.20;724;LP;5;115
Eden-Monaro;South Durras;114;52.05;-1.28;105;LP;1;4
Eden-Monaro;Special Hospital Team 1;44;51.76;;41;LP;0;1
Eden-Monaro;Special Hospital Team 2;13;27.66;;34;LP;0;13
Eden-Monaro;Special Hospital Team 3;12;35.29;;22;LP;0;1
Eden-Monaro;Special Hospital Team 4;51;42.15;;70;LP;0;4
Eden-Monaro;Sunshine Bay;701;35.82;-9.58;1256;LP;7;50
Eden-Monaro;Sydney (Eden-Monaro);34;69.39;25.39;15;LP;0;0
Eden-Monaro;Tanja;122;73.94;3.60;43;LP;2;10
Eden-Monaro;Tathra;626;48.15;-5.76;674;LP;10;18
Eden-Monaro;Thredbo;35;42.17;-13.28;48;LP;3;0
Eden-Monaro;Tomakin;237;45.49;-9.93;284;LP;1;19
Eden-Monaro;Towamba;87;45.08;-11.62;106;LP;1;5
Eden-Monaro;Tura Beach;303;28.00;-9.27;779;LP;2;15
Eden-Monaro;Tuross Head;530;43.87;-8.51;678;LP;10;35
Eden-Monaro;Wallaga Lake Koori Village;33;89.19;37.76;4;LP;0;0
Eden-Monaro;Wamboin;210;39.85;-9.70;317;LP;4;10
Eden-Monaro;Wolumla;153;38.15;-9.49;248;LP;0;4
Eden-Monaro;Wyndham;139;54.09;-6.13;118;LP;8;1
Eden-Monaro;ABSENT;1398;48.31;;1496;LP;24;84
Eden-Monaro;POSTAL;1153;42.55;;1557;LP;9;28
Eden-Monaro;PRE POLL;1778;48.83;;1863;LP;8;66
Eden-Monaro;PROVISIONAL;227;58.66;;160;LP;3;13
Farrer;Albury;1116;36.86;-7.45;1912;NP;13;104
Farrer;Albury Dean;175;30.97;-5.48;390;NP;0;20
Farrer;Albury East;409;32.43;-6.12;852;NP;6;43
Farrer;Albury High School;713;31.38;0.30;1559;NP;12;83
Farrer;Albury Mercy Hospital;56;26.17;-0.58;158;NP;0;6
Farrer;Albury North;673;35.03;-7.60;1248;NP;4;93
Farrer;Albury West;548;29.98;-6.94;1280;NP;8;60
Farrer;Balldale;20;16.53;0.97;101;NP;0;0
Farrer;Balranald;371;39.43;-3.23;570;NP;1;81
Farrer;Barham;203;18.51;-2.94;894;NP;2;43
Farrer;Barooga;203;24.34;-0.81;631;NP;0;18
Farrer;Berrigan;168;18.90;-4.65;721;NP;1;37
Farrer;Blighty;7;3.72;-3.36;181;NP;0;2
Farrer;Boree Creek;21;14.79;-8.09;121;NP;0;4
Farrer;Brocklesby;20;16.53;-1.72;101;NP;0;3
Farrer;Bunnaloo;10;9.17;-0.08;99;NP;1;1
Farrer;Buronga;186;22.91;-1.93;626;NP;4;32
Farrer;Burrumbuttock;25;12.89;-1.07;169;NP;0;6
Farrer;Caldwell;0;0.00;;49;NP;0;1
Farrer;Carabost;16;38.10;10.44;26;NP;0;0
Farrer;Conargo;17;15.04;-5.96;96;NP;0;0
Farrer;Cookardinia;6;9.37;-1.56;58;NP;0;1
Farrer;Corowa;521;27.77;-4.54;1355;NP;7;58
Farrer;Corowa Hospital;332;34.16;1.94;640;NP;2;36
Farrer;Corowa South;242;34.28;-3.00;464;NP;3;21
Farrer;Culcairn;292;33.80;-6.12;572;NP;0;29
Farrer;Curlwaa;36;18.18;-3.69;162;NP;0;7
Farrer;Dareton;231;25.19;1.00;686;NP;1;39
Farrer;Daysdale;7;6.03;1.69;109;NP;0;4
Farrer;Deniliquin;393;24.49;-2.39;1212;NP;4;52
Farrer;Deniliquin Hospital;118;34.71;3.81;222;NP;0;12
Farrer;Deniliquin North;252;23.62;-5.09;815;NP;0;53
Farrer;Deniliquin South;248;27.93;-2.63;640;NP;3;37
Farrer;Deniliquin West;512;34.20;-2.04;985;NP;5;75
Farrer;Emery;5;3.16;-1.70;153;NP;0;1
Farrer;Euston;104;26.53;-4.22;288;NP;0;38
Farrer;Finley;295;17.59;-2.50;1382;NP;1;53
Farrer;Gerogery;54;22.04;0.34;191;NP;0;2
Farrer;Glenroy;687;37.14;-5.64;1163;NP;6;109
Farrer;Gol Gol;91;18.80;-1.84;393;NP;2;18
Farrer;Hatfield;4;8.33;;44;NP;0;1
Farrer;Henty;188;25.79;-1.71;541;NP;1;16
Farrer;Holbrook;363;29.44;-6.85;870;NP;2;33
Farrer;Howlong;435;34.39;-5.66;830;NP;2;53
Farrer;Hume;522;33.63;-4.39;1030;NP;7;50
Farrer;Jerilderie;195;26.10;-4.38;552;NP;1;26
Farrer;Jindera;213;22.52;-8.01;733;NP;0;15
Farrer;Jingellic;21;19.63;6.66;86;NP;0;2
Farrer;Khancoban;112;36.13;-5.16;198;NP;2;8
Farrer;Koraleigh;42;15.67;-1.11;226;NP;0;7
Farrer;Kyalite;11;16.42;0.56;56;NP;0;5
Farrer;Lalalty;11;11.11;5.79;88;NP;0;0
Farrer;Lavington;1213;37.21;-6.69;2047;NP;7;159
Farrer;Lavington East;750;37.37;-5.95;1257;NP;3;90
Farrer;Lockhart;182;25.14;-6.76;542;NP;0;15
Farrer;Logie Brae;9;9.68;5.57;84;NP;0;2
Farrer;Lowesdale;14;10.29;-0.74;122;NP;0;0
Farrer;Mathoura;229;37.54;-2.97;381;NP;0;26
Farrer;Mayrung;11;10.09;-0.06;98;NP;0;2
Farrer;Moama;510;26.33;-1.78;1427;NP;4;77
Farrer;Morundah;9;15.52;-6.87;49;NP;0;3
Farrer;Morven;13;15.29;-4.49;72;NP;1;1
Farrer;Moulamein;115;25.00;-5.36;345;NP;2;29
Farrer;Mullengandra;24;16.67;4.64;120;NP;0;2
Farrer;Mulwala;413;33.69;-1.53;813;NP;0;44
Farrer;Murray Downs;21;12.80;-6.43;143;NP;0;7
Farrer;Oaklands;39;15.92;0.86;206;NP;1;5
Farrer;Pomona;13;12.26;-9.10;93;NP;0;7
Farrer;Pooncarie;6;6.38;-5.86;88;NP;0;3
Farrer;Pretty Pine;10;9.62;1.77;94;NP;0;0
Farrer;Rand;23;11.22;-6.71;182;NP;0;5
