State,Division,PPVC,Issue Date,Total Votes
WA,Curtin,Osborne Park CURTIN PPVC,23/04/2025,824
WA,Curtin,Osborne Park CURTIN PPVC,24/04/2025,828
WA,Curtin,Osborne Park CURTIN PPVC,26/04/2025,735
WA,Curtin,Osborne Park CURTIN PPVC,28/04/2025,991
WA,Curtin,Osborne Park CURTIN PPVC,29/04/2025,1061
WA,Curtin,Osborne Park CURTIN PPVC,30/04/2025,1144
WA,Curtin,Osborne Park CURTIN PPVC,1/05/2025,1271
WA,Curtin,Osborne Park CURTIN PPVC,2/05/2025,1527
WA,Curtin,Perth CURTIN PPVC,22/04/2025,198
WA,Curtin,Perth CURTIN PPVC,23/04/2025,257
WA,Curtin,Perth CURTIN PPVC,24/04/2025,231
WA,Curtin,Perth CURTIN PPVC,26/04/2025,97
WA,Curtin,Perth CURTIN PPVC,28/04/2025,332
WA,Curtin,Perth CURTIN PPVC,29/04/2025,348
WA,Curtin,Perth CURTIN PPVC,30/04/2025,302
WA,Curtin,Perth CURTIN PPVC,1/05/2025,394
WA,Curtin,Perth CURTIN PPVC,2/05/2025,323
WA,Curtin,Subiaco CURTIN PPVC,22/04/2025,1071
WA,Curtin,Subiaco CURTIN PPVC,23/04/2025,1039
WA,Curtin,Subiaco CURTIN PPVC,24/04/2025,1117
WA,Curtin,Subiaco CURTIN PPVC,26/04/2025,1027
WA,Curtin,Subiaco CURTIN PPVC,28/04/2025,1162
WA,Curtin,Subiaco CURTIN PPVC,29/04/2025,1256
WA,Curtin,Subiaco CURTIN PPVC,30/04/2025,1264
WA,Curtin,Subiaco CURTIN PPVC,1/05/2025,1376
WA,Curtin,Subiaco CURTIN PPVC,2/05/2025,2104
WA,Curtin,Warwick CURTIN PPVC,22/04/2025,58
WA,Curtin,Warwick CURTIN PPVC,23/04/2025,94
WA,Curtin,Warwick CURTIN PPVC,24/04/2025,124
WA,Curtin,Warwick CURTIN PPVC,26/04/2025,57
WA,Curtin,Warwick CURTIN PPVC,28/04/2025,115
WA,Curtin,Warwick CURTIN PPVC,29/04/2025,118
WA,Curtin,Warwick CURTIN PPVC,30/04/2025,99
WA,Curtin,Warwick CURTIN PPVC,1/05/2025,94
WA,Curtin,Warwick CURTIN PPVC,2/05/2025,122
WA,Durack,Bennett Springs DURACK PPVC,22/04/2025,35
WA,Durack,Bennett Springs DURACK PPVC,23/04/2025,35
WA,Durack,Bennett Springs DURACK PPVC,24/04/2025,27
WA,Durack,Bennett Springs DURACK PPVC,26/04/2025,54
WA,Durack,Bennett Springs DURACK PPVC,28/04/2025,46
WA,Durack,Bennett Springs DURACK PPVC,29/04/2025,60
WA,Durack,Bennett Springs DURACK PPVC,30/04/2025,61
WA,Durack,Bennett Springs DURACK PPVC,1/05/2025,39
WA,Durack,Bennett Springs DURACK PPVC,2/05/2025,49
WA,Durack,Broome PPVC,22/04/2025,400
WA,Durack,Broome PPVC,23/04/2025,458
WA,Durack,Broome PPVC,24/04/2025,438
WA,Durack,Broome PPVC,26/04/2025,461
WA,Durack,Broome PPVC,28/04/2025,601
WA,Durack,Broome PPVC,29/04/2025,619
WA,Durack,Broome PPVC,30/04/2025,690
WA,Durack,Broome PPVC,1/05/2025,756
WA,Durack,Broome PPVC,2/05/2025,1205
WA,Durack,Carnarvon PPVC,26/04/2025,394
WA,Durack,Carnarvon PPVC,28/04/2025,427
WA,Durack,Carnarvon PPVC,29/04/2025,330
WA,Durack,Carnarvon PPVC,30/04/2025,336
WA,Durack,Carnarvon PPVC,1/05/2025,279
WA,Durack,Carnarvon PPVC,2/05/2025,378
WA,Durack,Dampier PPVC,22/04/2025,215
WA,Durack,Dampier PPVC,23/04/2025,232
WA,Durack,Dampier PPVC,24/04/2025,298
WA,Durack,Dampier PPVC,26/04/2025,332
WA,Durack,Dampier PPVC,28/04/2025,339
WA,Durack,Dampier PPVC,29/04/2025,507
WA,Durack,Dampier PPVC,30/04/2025,538
WA,Durack,Dampier PPVC,1/05/2025,635
WA,Durack,Dampier PPVC,2/05/2025,1111
WA,Durack,Geraldton PPVC,22/04/2025,1073
WA,Durack,Geraldton PPVC,23/04/2025,1334
WA,Durack,Geraldton PPVC,24/04/2025,1291
WA,Durack,Geraldton PPVC,26/04/2025,1158
WA,Durack,Geraldton PPVC,28/04/2025,1698
WA,Durack,Geraldton PPVC,29/04/2025,1742
WA,Durack,Geraldton PPVC,30/04/2025,1758
WA,Durack,Geraldton PPVC,1/05/2025,1696
WA,Durack,Geraldton PPVC,2/05/2025,2419
WA,Durack,Kununurra PPVC,26/04/2025,274
WA,Durack,Kununurra PPVC,28/04/2025,256
WA,Durack,Kununurra PPVC,29/04/2025,256
WA,Durack,Kununurra PPVC,30/04/2025,309
WA,Durack,Kununurra PPVC,1/05/2025,334
WA,Durack,Kununurra PPVC,2/05/2025,426
WA,Durack,Merredin PPVC,26/04/2025,256
WA,Durack,Merredin PPVC,28/04/2025,269
WA,Durack,Merredin PPVC,29/04/2025,345
WA,Durack,Merredin PPVC,30/04/2025,276
WA,Durack,Merredin PPVC,1/05/2025,259
WA,Durack,Merredin PPVC,2/05/2025,340
WA,Durack,Midland DURACK PPVC,22/04/2025,69
WA,Durack,Midland DURACK PPVC,23/04/2025,53
WA,Durack,Midland DURACK PPVC,24/04/2025,54
WA,Durack,Midland DURACK PPVC,26/04/2025,64
WA,Durack,Midland DURACK PPVC,28/04/2025,78
WA,Durack,Midland DURACK PPVC,29/04/2025,80
WA,Durack,Midland DURACK PPVC,30/04/2025,71
WA,Durack,Midland DURACK PPVC,1/05/2025,90
WA,Durack,Midland DURACK PPVC,2/05/2025,84
WA,Durack,South Hedland PPVC,26/04/2025,392
WA,Durack,South Hedland PPVC,28/04/2025,475
WA,Durack,South Hedland PPVC,29/04/2025,443
WA,Durack,South Hedland PPVC,30/04/2025,493
WA,Durack,South Hedland PPVC,1/05/2025,544
WA,Durack,South Hedland PPVC,2/05/2025,863
WA,Forrest,Australind PPVC,26/04/2025,1530
WA,Forrest,Australind PPVC,28/04/2025,1756
WA,Forrest,Australind PPVC,29/04/2025,1527
WA,Forrest,Australind PPVC,30/04/2025,1335
WA,Forrest,Australind PPVC,1/05/2025,1312
WA,Forrest,Australind PPVC,2/05/2025,1865
WA,Forrest,Bunbury FORREST PPVC,22/04/2025,1685
WA,Forrest,Bunbury FORREST PPVC,23/04/2025,2017
WA,Forrest,Bunbury FORREST PPVC,24/04/2025,2109
WA,Forrest,Bunbury FORREST PPVC,26/04/2025,1523
WA,Forrest,Bunbury FORREST PPVC,28/04/2025,2122
WA,Forrest,Bunbury FORREST PPVC,29/04/2025,2143
WA,Forrest,Bunbury FORREST PPVC,30/04/2025,2132
WA,Forrest,Bunbury FORREST PPVC,1/05/2025,2056
WA,Forrest,Bunbury FORREST PPVC,2/05/2025,2638
WA,Forrest,Busselton PPVC,22/04/2025,1434
WA,Forrest,Busselton PPVC,23/04/2025,1619
WA,Forrest,Busselton PPVC,24/04/2025,1610
WA,Forrest,Busselton PPVC,26/04/2025,1176
WA,Forrest,Busselton PPVC,28/04/2025,2046
WA,Forrest,Busselton PPVC,29/04/2025,1684
WA,Forrest,Busselton PPVC,30/04/2025,1518
WA,Forrest,Busselton PPVC,1/05/2025,1518
WA,Forrest,Busselton PPVC,2/05/2025,1992
WA,Forrest,Eagle Bay PPVC,26/04/2025,345
WA,Forrest,Eagle Bay PPVC,28/04/2025,290
WA,Forrest,Eagle Bay PPVC,29/04/2025,267
WA,Forrest,Eagle Bay PPVC,30/04/2025,223
WA,Forrest,Eagle Bay PPVC,1/05/2025,281
WA,Forrest,Eagle Bay PPVC,2/05/2025,424
WA,Forrest,Margaret River PPVC,26/04/2025,769
WA,Forrest,Margaret River PPVC,28/04/2025,1082
WA,Forrest,Margaret River PPVC,29/04/2025,959
WA,Forrest,Margaret River PPVC,30/04/2025,944
WA,Forrest,Margaret River PPVC,1/05/2025,988
WA,Forrest,Margaret River PPVC,2/05/2025,1502
WA,Fremantle,Applecross FREMANTLE PPVC,22/04/2025,37
WA,Fremantle,Applecross FREMANTLE PPVC,23/04/2025,31
WA,Fremantle,Applecross FREMANTLE PPVC,24/04/2025,23
WA,Fremantle,Applecross FREMANTLE PPVC,26/04/2025,33
WA,Fremantle,Applecross FREMANTLE PPVC,28/04/2025,41
WA,Fremantle,Applecross FREMANTLE PPVC,29/04/2025,34
WA,Fremantle,Applecross FREMANTLE PPVC,30/04/2025,45
WA,Fremantle,Applecross FREMANTLE PPVC,1/05/2025,64
WA,Fremantle,Applecross FREMANTLE PPVC,2/05/2025,109
WA,Fremantle,Bibra Lake PPVC,22/04/2025,1293
WA,Fremantle,Bibra Lake PPVC,23/04/2025,1389
WA,Fremantle,Bibra Lake PPVC,24/04/2025,1416
WA,Fremantle,Bibra Lake PPVC,26/04/2025,1206
WA,Fremantle,Bibra Lake PPVC,28/04/2025,1617
WA,Fremantle,Bibra Lake PPVC,29/04/2025,1481
WA,Fremantle,Bibra Lake PPVC,30/04/2025,1495
WA,Fremantle,Bibra Lake PPVC,1/05/2025,1636
WA,Fremantle,Bibra Lake PPVC,2/05/2025,2554
WA,Fremantle,Cockburn Central FREMANTLE PPVC,22/04/2025,1252
WA,Fremantle,Cockburn Central FREMANTLE PPVC,23/04/2025,1429
WA,Fremantle,Cockburn Central FREMANTLE PPVC,24/04/2025,1502
WA,Fremantle,Cockburn Central FREMANTLE PPVC,26/04/2025,1306
WA,Fremantle,Cockburn Central FREMANTLE PPVC,28/04/2025,1886
WA,Fremantle,Cockburn Central FREMANTLE PPVC,29/04/2025,1781
WA,Fremantle,Cockburn Central FREMANTLE PPVC,30/04/2025,1729
WA,Fremantle,Cockburn Central FREMANTLE PPVC,1/05/2025,1816
WA,Fremantle,Cockburn Central FREMANTLE PPVC,2/05/2025,2432
WA,Fremantle,Fremantle FREMANTLE PPVC,22/04/2025,1318
WA,Fremantle,Fremantle FREMANTLE PPVC,23/04/2025,1307
WA,Fremantle,Fremantle FREMANTLE PPVC,24/04/2025,1357
WA,Fremantle,Fremantle FREMANTLE PPVC,26/04/2025,1161
WA,Fremantle,Fremantle FREMANTLE PPVC,28/04/2025,1397
WA,Fremantle,Fremantle FREMANTLE PPVC,29/04/2025,1446
WA,Fremantle,Fremantle FREMANTLE PPVC,30/04/2025,1364
WA,Fremantle,Fremantle FREMANTLE PPVC,1/05/2025,1528
WA,Fremantle,Fremantle FREMANTLE PPVC,2/05/2025,2006
WA,Fremantle,Melville FREMANTLE PPVC,22/04/2025,220
WA,Fremantle,Melville FREMANTLE PPVC,23/04/2025,274
WA,Fremantle,Melville FREMANTLE PPVC,24/04/2025,290
WA,Fremantle,Melville FREMANTLE PPVC,26/04/2025,282
WA,Fremantle,Melville FREMANTLE PPVC,28/04/2025,383
WA,Fremantle,Melville FREMANTLE PPVC,29/04/2025,388
WA,Fremantle,Melville FREMANTLE PPVC,30/04/2025,502
WA,Fremantle,Melville FREMANTLE PPVC,1/05/2025,485
WA,Fremantle,Melville FREMANTLE PPVC,2/05/2025,689
WA,Fremantle,Perth FREMANTLE PPVC,22/04/2025,55
WA,Fremantle,Perth FREMANTLE PPVC,23/04/2025,90
WA,Fremantle,Perth FREMANTLE PPVC,24/04/2025,87
WA,Fremantle,Perth FREMANTLE PPVC,26/04/2025,26
WA,Fremantle,Perth FREMANTLE PPVC,28/04/2025,144
WA,Fremantle,Perth FREMANTLE PPVC,29/04/2025,146
WA,Fremantle,Perth FREMANTLE PPVC,30/04/2025,136
WA,Fremantle,Perth FREMANTLE PPVC,1/05/2025,191
WA,Fremantle,Perth FREMANTLE PPVC,2/05/2025,187
WA,Hasluck,Bedford HASLUCK PPVC,22/04/2025,44
WA,Hasluck,Bedford HASLUCK PPVC,23/04/2025,46
WA,Hasluck,Bedford HASLUCK PPVC,24/04/2025,48
WA,Hasluck,Bedford HASLUCK PPVC,26/04/2025,33
WA,Hasluck,Bedford HASLUCK PPVC,28/04/2025,68
WA,Hasluck,Bedford HASLUCK PPVC,29/04/2025,60
WA,Hasluck,Bedford HASLUCK PPVC,30/04/2025,75
WA,Hasluck,Bedford HASLUCK PPVC,1/05/2025,92
WA,Hasluck,Bedford HASLUCK PPVC,2/05/2025,123
WA,Hasluck,Bennett Springs HASLUCK PPVC,22/04/2025,1292
WA,Hasluck,Bennett Springs HASLUCK PPVC,23/04/2025,1344
WA,Hasluck,Bennett Springs HASLUCK PPVC,24/04/2025,1522
WA,Hasluck,Bennett Springs HASLUCK PPVC,26/04/2025,1406
WA,Hasluck,Bennett Springs HASLUCK PPVC,28/04/2025,1674
WA,Hasluck,Bennett Springs HASLUCK PPVC,29/04/2025,1640
WA,Hasluck,Bennett Springs HASLUCK PPVC,30/04/2025,1841
WA,Hasluck,Bennett Springs HASLUCK PPVC,1/05/2025,1871
WA,Hasluck,Bennett Springs HASLUCK PPVC,2/05/2025,2556
WA,Hasluck,Malaga HASLUCK PPVC,22/04/2025,195
WA,Hasluck,Malaga HASLUCK PPVC,23/04/2025,185
WA,Hasluck,Malaga HASLUCK PPVC,24/04/2025,266
WA,Hasluck,Malaga HASLUCK PPVC,26/04/2025,259
WA,Hasluck,Malaga HASLUCK PPVC,28/04/2025,310
WA,Hasluck,Malaga HASLUCK PPVC,29/04/2025,395
WA,Hasluck,Malaga HASLUCK PPVC,30/04/2025,348
WA,Hasluck,Malaga HASLUCK PPVC,1/05/2025,374
WA,Hasluck,Malaga HASLUCK PPVC,2/05/2025,550
WA,Hasluck,Midland HASLUCK PPVC,22/04/2025,817
WA,Hasluck,Midland HASLUCK PPVC,23/04/2025,813
WA,Hasluck,Midland HASLUCK PPVC,24/04/2025,979
WA,Hasluck,Midland HASLUCK PPVC,26/04/2025,867
WA,Hasluck,Midland HASLUCK PPVC,28/04/2025,1135
WA,Hasluck,Midland HASLUCK PPVC,29/04/2025,1132
WA,Hasluck,Midland HASLUCK PPVC,30/04/2025,1204
WA,Hasluck,Midland HASLUCK PPVC,1/05/2025,1267
WA,Hasluck,Midland HASLUCK PPVC,2/05/2025,1458
WA,Hasluck,Morley HASLUCK PPVC,22/04/2025,669
WA,Hasluck,Morley HASLUCK PPVC,23/04/2025,649
WA,Hasluck,Morley HASLUCK PPVC,24/04/2025,626
WA,Hasluck,Morley HASLUCK PPVC,26/04/2025,538
WA,Hasluck,Morley HASLUCK PPVC,28/04/2025,769
WA,Hasluck,Morley HASLUCK PPVC,29/04/2025,710
WA,Hasluck,Morley HASLUCK PPVC,30/04/2025,678
WA,Hasluck,Morley HASLUCK PPVC,1/05/2025,692
WA,Hasluck,Morley HASLUCK PPVC,2/05/2025,1044
WA,Hasluck,Perth HASLUCK PPVC,22/04/2025,68
WA,Hasluck,Perth HASLUCK PPVC,23/04/2025,105
WA,Hasluck,Perth HASLUCK PPVC,24/04/2025,90
WA,Hasluck,Perth HASLUCK PPVC,26/04/2025,38
WA,Hasluck,Perth HASLUCK PPVC,28/04/2025,125
WA,Hasluck,Perth HASLUCK PPVC,29/04/2025,150
WA,Hasluck,Perth HASLUCK PPVC,30/04/2025,113
WA,Hasluck,Perth HASLUCK PPVC,1/05/2025,159
WA,Hasluck,Perth HASLUCK PPVC,2/05/2025,158
WA,Moore,Currambine MOORE PPVC,22/04/2025,732
WA,Moore,Currambine MOORE PPVC,23/04/2025,1060
WA,Moore,Currambine MOORE PPVC,24/04/2025,1066
WA,Moore,Currambine MOORE PPVC,26/04/2025,977
WA,Moore,Currambine MOORE PPVC,28/04/2025,1036
WA,Moore,Currambine MOORE PPVC,29/04/2025,1046
WA,Moore,Currambine MOORE PPVC,30/04/2025,1036
WA,Moore,Currambine MOORE PPVC,1/05/2025,1396
WA,Moore,Currambine MOORE PPVC,2/05/2025,1447
WA,Moore,Duncraig MOORE PPVC,22/04/2025,1187
WA,Moore,Duncraig MOORE PPVC,23/04/2025,1158
WA,Moore,Duncraig MOORE PPVC,24/04/2025,1212
WA,Moore,Duncraig MOORE PPVC,26/04/2025,890
WA,Moore,Duncraig MOORE PPVC,28/04/2025,1281
WA,Moore,Duncraig MOORE PPVC,29/04/2025,1304
WA,Moore,Duncraig MOORE PPVC,30/04/2025,1176
WA,Moore,Duncraig MOORE PPVC,1/05/2025,1381
WA,Moore,Duncraig MOORE PPVC,2/05/2025,1837
WA,Moore,Joondalup MOORE PPVC,22/04/2025,1044
WA,Moore,Joondalup MOORE PPVC,23/04/2025,1118
WA,Moore,Joondalup MOORE PPVC,24/04/2025,1155
WA,Moore,Joondalup MOORE PPVC,26/04/2025,834
WA,Moore,Joondalup MOORE PPVC,28/04/2025,1387
WA,Moore,Joondalup MOORE PPVC,29/04/2025,1328
WA,Moore,Joondalup MOORE PPVC,30/04/2025,1206
WA,Moore,Joondalup MOORE PPVC,1/05/2025,1210
WA,Moore,Joondalup MOORE PPVC,2/05/2025,1636
WA,Moore,Merriwa MOORE PPVC,22/04/2025,11
WA,Moore,Merriwa MOORE PPVC,23/04/2025,12
WA,Moore,Merriwa MOORE PPVC,24/04/2025,18
WA,Moore,Merriwa MOORE PPVC,26/04/2025,21
WA,Moore,Merriwa MOORE PPVC,28/04/2025,17
WA,Moore,Merriwa MOORE PPVC,29/04/2025,16
WA,Moore,Merriwa MOORE PPVC,30/04/2025,18
WA,Moore,Merriwa MOORE PPVC,1/05/2025,22
WA,Moore,Merriwa MOORE PPVC,2/05/2025,20
WA,Moore,Osborne Park MOORE PPVC,22/04/2025,59
WA,Moore,Osborne Park MOORE PPVC,23/04/2025,65
WA,Moore,Osborne Park MOORE PPVC,24/04/2025,87
WA,Moore,Osborne Park MOORE PPVC,26/04/2025,83
WA,Moore,Osborne Park MOORE PPVC,28/04/2025,79
WA,Moore,Osborne Park MOORE PPVC,29/04/2025,111
WA,Moore,Osborne Park MOORE PPVC,30/04/2025,116
WA,Moore,Osborne Park MOORE PPVC,1/05/2025,149
WA,Moore,Osborne Park MOORE PPVC,2/05/2025,156
WA,Moore,Perth MOORE PPVC,22/04/2025,70
WA,Moore,Perth MOORE PPVC,23/04/2025,122
WA,Moore,Perth MOORE PPVC,24/04/2025,95
WA,Moore,Perth MOORE PPVC,26/04/2025,35
WA,Moore,Perth MOORE PPVC,28/04/2025,147
WA,Moore,Perth MOORE PPVC,29/04/2025,168
WA,Moore,Perth MOORE PPVC,30/04/2025,142
WA,Moore,Perth MOORE PPVC,1/05/2025,190
WA,Moore,Perth MOORE PPVC,2/05/2025,181
WA,Moore,Wangara MOORE PPVC,22/04/2025,263
WA,Moore,Wangara MOORE PPVC,23/04/2025,289
WA,Moore,Wangara MOORE PPVC,24/04/2025,232
WA,Moore,Wangara MOORE PPVC,26/04/2025,187
WA,Moore,Wangara MOORE PPVC,28/04/2025,307
WA,Moore,Wangara MOORE PPVC,29/04/2025,257
WA,Moore,Wangara MOORE PPVC,30/04/2025,298
WA,Moore,Wangara MOORE PPVC,1/05/2025,337
WA,Moore,Wangara MOORE PPVC,2/05/2025,475
WA,Moore,Wanneroo MOORE PPVC,22/04/2025,59
WA,Moore,Wanneroo MOORE PPVC,23/04/2025,75
WA,Moore,Wanneroo MOORE PPVC,24/04/2025,91
WA,Moore,Wanneroo MOORE PPVC,26/04/2025,87
WA,Moore,Wanneroo MOORE PPVC,28/04/2025,61
WA,Moore,Wanneroo MOORE PPVC,29/04/2025,92
WA,Moore,Wanneroo MOORE PPVC,30/04/2025,101
WA,Moore,Wanneroo MOORE PPVC,1/05/2025,120
WA,Moore,Wanneroo MOORE PPVC,2/05/2025,116
WA,Moore,Warwick MOORE PPVC,22/04/2025,731
WA,Moore,Warwick MOORE PPVC,23/04/2025,792
WA,Moore,Warwick MOORE PPVC,24/04/2025,791
WA,Moore,Warwick MOORE PPVC,26/04/2025,452
WA,Moore,Warwick MOORE PPVC,28/04/2025,804
WA,Moore,Warwick MOORE PPVC,29/04/2025,825
WA,Moore,Warwick MOORE PPVC,30/04/2025,621
WA,Moore,Warwick MOORE PPVC,1/05/2025,683
WA,Moore,Warwick MOORE PPVC,2/05/2025,995
WA,O'Connor,Albany PPVC,22/04/2025,1317
WA,O'Connor,Albany PPVC,23/04/2025,1535
WA,O'Connor,Albany PPVC,24/04/2025,1665
WA,O'Connor,Albany PPVC,26/04/2025,1298
WA,O'Connor,Albany PPVC,28/04/2025,1997
WA,O'Connor,Albany PPVC,29/04/2025,2021
WA,O'Connor,Albany PPVC,30/04/2025,1981
WA,O'Connor,Albany PPVC,1/05/2025,1963
WA,O'Connor,Albany PPVC,2/05/2025,2358
WA,O'Connor,Bunbury O'CONNOR PPVC,22/04/2025,56
WA,O'Connor,Bunbury O'CONNOR PPVC,23/04/2025,79
WA,O'Connor,Bunbury O'CONNOR PPVC,24/04/2025,111
WA,O'Connor,Bunbury O'CONNOR PPVC,26/04/2025,76
WA,O'Connor,Bunbury O'CONNOR PPVC,28/04/2025,87
WA,O'Connor,Bunbury O'CONNOR PPVC,29/04/2025,113
WA,O'Connor,Bunbury O'CONNOR PPVC,30/04/2025,127
WA,O'Connor,Bunbury O'CONNOR PPVC,1/05/2025,106
WA,O'Connor,Bunbury O'CONNOR PPVC,2/05/2025,135
WA,O'Connor,Collie PPVC,22/04/2025,392
WA,O'Connor,Collie PPVC,23/04/2025,382
WA,O'Connor,Collie PPVC,24/04/2025,490
WA,O'Connor,Collie PPVC,26/04/2025,280
WA,O'Connor,Collie PPVC,28/04/2025,559
WA,O'Connor,Collie PPVC,29/04/2025,573
WA,O'Connor,Collie PPVC,30/04/2025,515
WA,O'Connor,Collie PPVC,1/05/2025,507
WA,O'Connor,Collie PPVC,2/05/2025,765
WA,O'Connor,Esperance PPVC,22/04/2025,554
WA,O'Connor,Esperance PPVC,23/04/2025,679
WA,O'Connor,Esperance PPVC,24/04/2025,651
WA,O'Connor,Esperance PPVC,26/04/2025,466
WA,O'Connor,Esperance PPVC,28/04/2025,656
WA,O'Connor,Esperance PPVC,29/04/2025,681
WA,O'Connor,Esperance PPVC,30/04/2025,644
WA,O'Connor,Esperance PPVC,1/05/2025,647
WA,O'Connor,Esperance PPVC,2/05/2025,1027
WA,O'Connor,Kalgoorlie PPVC,22/04/2025,535
WA,O'Connor,Kalgoorlie PPVC,23/04/2025,636
WA,O'Connor,Kalgoorlie PPVC,24/04/2025,627
WA,O'Connor,Kalgoorlie PPVC,26/04/2025,580
WA,O'Connor,Kalgoorlie PPVC,28/04/2025,834
WA,O'Connor,Kalgoorlie PPVC,29/04/2025,860
WA,O'Connor,Kalgoorlie PPVC,30/04/2025,980
WA,O'Connor,Kalgoorlie PPVC,1/05/2025,932
WA,O'Connor,Kalgoorlie PPVC,2/05/2025,1562
WA,O'Connor,Manjimup PPVC,22/04/2025,435
WA,O'Connor,Manjimup PPVC,23/04/2025,521
WA,O'Connor,Manjimup PPVC,24/04/2025,651
WA,O'Connor,Manjimup PPVC,26/04/2025,368
WA,O'Connor,Manjimup PPVC,28/04/2025,608
WA,O'Connor,Manjimup PPVC,29/04/2025,611
WA,O'Connor,Manjimup PPVC,30/04/2025,581
WA,O'Connor,Manjimup PPVC,1/05/2025,595
WA,O'Connor,Manjimup PPVC,2/05/2025,766
WA,O'Connor,Narrogin PPVC,26/04/2025,349
WA,O'Connor,Narrogin PPVC,28/04/2025,429
WA,O'Connor,Narrogin PPVC,29/04/2025,421
WA,O'Connor,Narrogin PPVC,30/04/2025,437
WA,O'Connor,Narrogin PPVC,1/05/2025,426
WA,O'Connor,Narrogin PPVC,2/05/2025,572
WA,Pearce,Currambine PEARCE PPVC,22/04/2025,345
WA,Pearce,Currambine PEARCE PPVC,23/04/2025,524
WA,Pearce,Currambine PEARCE PPVC,24/04/2025,492
WA,Pearce,Currambine PEARCE PPVC,26/04/2025,516
WA,Pearce,Currambine PEARCE PPVC,28/04/2025,624
WA,Pearce,Currambine PEARCE PPVC,29/04/2025,585
WA,Pearce,Currambine PEARCE PPVC,30/04/2025,542
WA,Pearce,Currambine PEARCE PPVC,1/05/2025,818
WA,Pearce,Currambine PEARCE PPVC,2/05/2025,794
WA,Pearce,Jindalee PPVC,22/04/2025,1050
WA,Pearce,Jindalee PPVC,23/04/2025,1069
WA,Pearce,Jindalee PPVC,24/04/2025,1133
WA,Pearce,Jindalee PPVC,26/04/2025,1034
WA,Pearce,Jindalee PPVC,28/04/2025,1291
WA,Pearce,Jindalee PPVC,29/04/2025,1184
WA,Pearce,Jindalee PPVC,30/04/2025,1254
WA,Pearce,Jindalee PPVC,1/05/2025,1240
WA,Pearce,Jindalee PPVC,2/05/2025,1788
WA,Pearce,Joondalup PEARCE PPVC,22/04/2025,284
WA,Pearce,Joondalup PEARCE PPVC,23/04/2025,365
WA,Pearce,Joondalup PEARCE PPVC,24/04/2025,373
WA,Pearce,Joondalup PEARCE PPVC,26/04/2025,341
WA,Pearce,Joondalup PEARCE PPVC,28/04/2025,386
WA,Pearce,Joondalup PEARCE PPVC,29/04/2025,428
WA,Pearce,Joondalup PEARCE PPVC,30/04/2025,395
WA,Pearce,Joondalup PEARCE PPVC,1/05/2025,488
WA,Pearce,Joondalup PEARCE PPVC,2/05/2025,607
WA,Pearce,Merriwa PEARCE PPVC,22/04/2025,806
WA,Pearce,Merriwa PEARCE PPVC,23/04/2025,843
WA,Pearce,Merriwa PEARCE PPVC,24/04/2025,851
WA,Pearce,Merriwa PEARCE PPVC,26/04/2025,752
WA,Pearce,Merriwa PEARCE PPVC,28/04/2025,815
WA,Pearce,Merriwa PEARCE PPVC,29/04/2025,772
WA,Pearce,Merriwa PEARCE PPVC,30/04/2025,743
WA,Pearce,Merriwa PEARCE PPVC,1/05/2025,770
WA,Pearce,Merriwa PEARCE PPVC,2/05/2025,1220
WA,Pearce,Perth PEARCE PPVC,22/04/2025,46
WA,Pearce,Perth PEARCE PPVC,23/04/2025,76
WA,Pearce,Perth PEARCE PPVC,24/04/2025,74
WA,Pearce,Perth PEARCE PPVC,26/04/2025,31
WA,Pearce,Perth PEARCE PPVC,28/04/2025,92
WA,Pearce,Perth PEARCE PPVC,29/04/2025,84
WA,Pearce,Perth PEARCE PPVC,30/04/2025,77
WA,Pearce,Perth PEARCE PPVC,1/05/2025,118
WA,Pearce,Perth PEARCE PPVC,2/05/2025,128
WA,Pearce,Two Rocks PPVC,22/04/2025,418
WA,Pearce,Two Rocks PPVC,23/04/2025,417
WA,Pearce,Two Rocks PPVC,24/04/2025,418
WA,Pearce,Two Rocks PPVC,26/04/2025,315
WA,Pearce,Two Rocks PPVC,28/04/2025,371
WA,Pearce,Two Rocks PPVC,29/04/2025,336
WA,Pearce,Two Rocks PPVC,30/04/2025,325
WA,Pearce,Two Rocks PPVC,1/05/2025,381
WA,Pearce,Two Rocks PPVC,2/05/2025,579
WA,Pearce,Wangara PEARCE PPVC,22/04/2025,262
WA,Pearce,Wangara PEARCE PPVC,23/04/2025,272
WA,Pearce,Wangara PEARCE PPVC,24/04/2025,230
WA,Pearce,Wangara PEARCE PPVC,26/04/2025,197
WA,Pearce,Wangara PEARCE PPVC,28/04/2025,268
WA,Pearce,Wangara PEARCE PPVC,29/04/2025,273
WA,Pearce,Wangara PEARCE PPVC,30/04/2025,240
WA,Pearce,Wangara PEARCE PPVC,1/05/2025,301
WA,Pearce,Wangara PEARCE PPVC,2/05/2025,461
WA,Pearce,Wanneroo PEARCE PPVC,22/04/2025,1447
WA,Pearce,Wanneroo PEARCE PPVC,23/04/2025,1533
WA,Pearce,Wanneroo PEARCE PPVC,24/04/2025,1611
WA,Pearce,Wanneroo PEARCE PPVC,26/04/2025,1345
WA,Pearce,Wanneroo PEARCE PPVC,28/04/2025,1456
WA,Pearce,Wanneroo PEARCE PPVC,29/04/2025,1449
WA,Pearce,Wanneroo PEARCE PPVC,30/04/2025,1321
WA,Pearce,Wanneroo PEARCE PPVC,1/05/2025,1779
