MidDate,Firm,Brand,@TPP,LNP FP,ALP FP,GRN FP,ONP FP,NXT FP,UAP FP,DEM FP,DLP FP,OTH FP,GLApp,GLDis,Comments
1999-10-20,F2F Morgan,,53,43,42,3.5,3.5,#N/A,#N/A,5,#N/A,6,,,
1999-10-23,Newspoll,,#N/A,42,44,3,1,#N/A,#N/A,5,#N/A,5,53,36,
1999-11-03,F2F Morgan,,51,44,42,2.5,3.5,#N/A,#N/A,6.5,#N/A,5,,,
1999-11-06,Newspoll,,#N/A,46,42,3,1,#N/A,#N/A,4,#N/A,4,57,32,
1999-11-17,F2F Morgan,,53.5,43,42.5,2.5,4.5,#N/A,#N/A,6.5,#N/A,4.5,,,
1999-11-20,Newspoll,,#N/A,45,42,2,1,#N/A,#N/A,5,#N/A,5,55,36,
1999-12-01,F2F Morgan,,52.5,44.5,44,2.5,3,#N/A,#N/A,5.5,#N/A,3.5,,,
1999-12-04,Newspoll,,#N/A,47,43,2,1,#N/A,#N/A,5,#N/A,2,55,34,
1999-12-04,Nielsen,,51,42,40,4,3,#N/A,#N/A,5,#N/A,6,59,33,
1999-12-15,F2F Morgan,,55.5,41,44.5,4,4,#N/A,#N/A,6,#N/A,4,,,
1999-12-18,Newspoll,,#N/A,46,44,2,2,#N/A,#N/A,4,#N/A,2,51,39,
2000-01-12,F2F Morgan,,56,42,46,3,3.5,#N/A,#N/A,5.5,#N/A,3.5,,,
2000-01-22,Newspoll,,#N/A,43,45,2,2,#N/A,#N/A,4,#N/A,4,50,40,
2000-01-26,F2F Morgan,,56.5,41.5,47,3,3.5,#N/A,#N/A,5.5,#N/A,3.5,,,
2000-02-05,Newspoll,,#N/A,41,45,2,2,#N/A,#N/A,5,#N/A,5,41,49,
2000-02-09,F2F Morgan,,57.5,39.5,46,3.5,3.5,#N/A,#N/A,5.5,#N/A,5.5,,,
2000-02-12,Nielsen,,55,38,44,3,2,#N/A,#N/A,6,#N/A,6,44,47,
2000-02-19,Newspoll,,#N/A,44,44,2,2,#N/A,#N/A,4,#N/A,4,41,48,
2000-02-20,F2F Morgan,,56.5,40,46.5,3,3.5,#N/A,#N/A,5,#N/A,5.5,,,
2000-02-27,F2F Morgan,,55,43,45,3.5,3,#N/A,#N/A,5,#N/A,5.5,,,
2000-03-04,Newspoll,,#N/A,47,42,3,1,#N/A,#N/A,4,#N/A,3,44,45,
2000-03-08,F2F Morgan,,56.5,41.5,46,3.5,2.5,#N/A,#N/A,5.5,#N/A,5.5,,,
2000-03-18,Newspoll,,#N/A,42,43,3,2,#N/A,#N/A,5,#N/A,5,38,53,
2000-03-22,F2F Morgan,,54.5,41,43,3.5,4,#N/A,#N/A,5.5,#N/A,6.5,,,
2000-03-25,Nielsen,,54,40,42,3,3,#N/A,#N/A,6,#N/A,6,47,44,
2000-04-01,Newspoll,,#N/A,42,45,2,2,#N/A,#N/A,5,#N/A,4,45,46,
2000-04-05,F2F Morgan,,57,39,46,3.5,3,#N/A,#N/A,6.5,#N/A,5,,,
2000-04-15,Newspoll,,#N/A,44,43,3,2,#N/A,#N/A,4,#N/A,4,41,48,
2000-04-19,F2F Morgan,,56.5,40,45,3.5,4.5,#N/A,#N/A,5,#N/A,5.5,,,
2000-04-29,Newspoll,,#N/A,40,44,3,1,#N/A,#N/A,6,#N/A,6,42,46,
2000-03-03,F2F Morgan,,57.5,38.5,46,3.5,4.5,#N/A,#N/A,6,#N/A,5,,,
2000-05-13,Newspoll,,#N/A,45,43,2,2,#N/A,#N/A,4,#N/A,4,42,48,
2000-05-17,F2F Morgan,,57.5,38,45.5,4,4.5,#N/A,#N/A,5.5,#N/A,5.5,,,
2000-05-20,Nielsen,,53,41,43,3,3,#N/A,#N/A,5,#N/A,5,48,43,
2000-05-27,Newspoll,,#N/A,40,43,3,1,#N/A,#N/A,6,#N/A,7,43,46,
2000-05-31,F2F Morgan,,58.5,37.5,46.5,4,4,#N/A,#N/A,5.5,#N/A,5.5,,,
2000-06-14,F2F Morgan,,60,37,48.5,3,4.5,#N/A,#N/A,5.5,#N/A,5,,,
2000-06-17,Newspoll,,#N/A,39,47,3,2,#N/A,#N/A,4,#N/A,5,38,51,
2000-06-28,F2F Morgan,,58.5,36.5,45,4,4.5,#N/A,#N/A,6,#N/A,7.5,,,
2000-07-01,Newspoll,,#N/A,42,46,2,1,#N/A,#N/A,5,#N/A,4,44,47,
2000-07-09,F2F Morgan,,55.5,39.5,45,3.5,3.5,#N/A,#N/A,5.5,#N/A,6,,,
2000-07-15,F2F Morgan,,#N/A,44.5,43,4.5,3,#N/A,#N/A,4.5,#N/A,5,,,
2000-07-15,Newspoll,,#N/A,44,44,3,1,#N/A,#N/A,3,#N/A,5,45,45,
2000-07-15,Nielsen,,51,42,41,3,3,#N/A,#N/A,5,#N/A,6,50,42,
2000-07-16,F2F Morgan,,54,44.5,43,4.5,3,#N/A,#N/A,4.5,#N/A,5,,,
2000-07-26,F2F Morgan,,55.5,42,45,3,3.5,#N/A,#N/A,5.5,#N/A,5.5,,,
2000-07-29,Newspoll,,#N/A,44,44,3,1,#N/A,#N/A,3,#N/A,5,44,46,
2000-07-29,F2F Morgan,,#N/A,42,45,3,3.5,#N/A,#N/A,5.5,#N/A,5.5,,,
2000-08-09,F2F Morgan,,52,45,41.5,3.5,3.5,#N/A,#N/A,5,#N/A,5,,,
2000-08-12,Newspoll,,#N/A,44,42,3,2,#N/A,#N/A,5,#N/A,4,44,43,
2000-08-12,Nielsen,,53,38,42,4,4,#N/A,#N/A,6,#N/A,6,51,40,
2000-08-23,F2F Morgan,,55,40,43,3.5,5,#N/A,#N/A,6,#N/A,5.5,,,
2000-08-26,Newspoll,,#N/A,44,44,2,2,#N/A,#N/A,4,#N/A,4,42,48,
2000-09-06,F2F Morgan,,56.5,40,46.5,3.5,3.5,#N/A,#N/A,4,#N/A,6,,,
2000-09-09,Newspoll,,#N/A,41,46,2,2,#N/A,#N/A,4,#N/A,5,39,50,
2000-09-23,Newspoll,,#N/A,44,44,2,2,#N/A,#N/A,4,#N/A,4,48,42,
2000-09-23,Nielsen,,54,38,43,4,3,#N/A,#N/A,5,#N/A,8,49,42,
2000-11-01,F2F Morgan,,57.5,38,45.5,4.5,4,#N/A,#N/A,5.5,#N/A,5.5,,,
2000-10-04,F2F Morgan,,56.5,40.5,46.5,2,3,#N/A,#N/A,5,#N/A,6.5,,,
2000-10-07,Newspoll,,#N/A,41,44,3,1,#N/A,#N/A,6,#N/A,5,47,43,
2000-11-15,F2F Morgan,,55.5,40.5,44.5,3.5,3,#N/A,#N/A,6.5,#N/A,5.5,,,
2000-10-19,F2F Morgan,,57,39.5,44.5,3,3,#N/A,#N/A,6,#N/A,7.5,,,
2000-10-21,Newspoll,,#N/A,43,42,3,2,#N/A,#N/A,5,#N/A,5,44,46,
2000-09-20,F2F Morgan,,56,42,44,3.5,3,#N/A,#N/A,6.5,#N/A,4.5,,,
2000-11-04,Newspoll,,#N/A,40,45,3,2,#N/A,#N/A,5,#N/A,5,38,50,
2000-11-04,Nielsen,,51,39,41,4,4,#N/A,#N/A,6,#N/A,7,48,45,
2000-11-18,Newspoll,,#N/A,45,40,3,2,#N/A,#N/A,5,#N/A,5,40,49,
2000-11-29,F2F Morgan,,55,41,44,3.5,3.5,#N/A,#N/A,6.5,#N/A,4.5,,,
2000-12-02,Newspoll,,#N/A,43,40,3,2,#N/A,#N/A,7,#N/A,5,40,50,
2000-12-13,F2F Morgan,,56,40.5,45,3,3.5,#N/A,#N/A,4.5,#N/A,6.5,,,
2000-12-16,Newspoll,,#N/A,42,44,2,2,#N/A,#N/A,5,#N/A,5,40,48,
2001-01-10,F2F Morgan,,57.5,39.5,47.5,3.5,3,#N/A,#N/A,5.5,#N/A,4.5,,,
2001-01-20,Newspoll,,#N/A,44,42,3,2,#N/A,#N/A,4,#N/A,5,45,43,
2001-01-24,F2F Morgan,,54,43,42.5,5,3,#N/A,#N/A,5.5,#N/A,4.5,,,
2001-02-07,F2F Morgan,,57,39.5,43.5,3.5,5.5,#N/A,#N/A,6,#N/A,6,,,
2001-02-10,Newspoll,,#N/A,39,47,3,3,#N/A,#N/A,3,#N/A,5,38,52,
2001-02-10,Nielsen,,56,35,43,4,6,#N/A,#N/A,6,#N/A,6,43,51,
2001-02-21,F2F Morgan,,63,33,48.5,4.5,7.5,#N/A,#N/A,5,#N/A,4.5,,,
2001-02-24,Newspoll,,#N/A,37,43,5,7,#N/A,#N/A,3,#N/A,5,31,59,
2001-03-07,F2F Morgan,,61.5,32.5,46.5,4.5,7,#N/A,#N/A,5.5,#N/A,7,,,
2001-03-10,Newspoll,,#N/A,35,48,3,6,#N/A,#N/A,4,#N/A,4,28,64,
2001-03-10,Nielsen,,59,32,34,5,7,#N/A,#N/A,5,#N/A,7,37,55,
2001-03-21,F2F Morgan,,60,34.5,47.5,3.5,7.5,#N/A,#N/A,5,#N/A,4.5,,,
2001-03-24,Newspoll,,#N/A,37,46,3,5,#N/A,#N/A,5,#N/A,4,31,61,
2001-04-04,F2F Morgan,,59.5,34,44.5,5,7,#N/A,#N/A,6.5,#N/A,6,,,
2001-04-07,Newspoll,,#N/A,37,42,4,6,#N/A,#N/A,7,#N/A,4,34,58,
2001-04-07,Nielsen,,60,31,46,4,5,#N/A,#N/A,7,#N/A,7,35,56,
2001-04-18,F2F Morgan,,59.5,34.5,44.5,4,5.5,#N/A,#N/A,10,#N/A,4,,,
2001-04-21,Newspoll,,#N/A,38,42,4,3,#N/A,#N/A,9,#N/A,4,35,55,
2001-05-02,F2F Morgan,,59.5,34.5,43.5,4.5,6,#N/A,#N/A,9,#N/A,5.5,,,
2001-05-05,Newspoll,,#N/A,35,45,4,5,#N/A,#N/A,8,#N/A,3,31,60,
2001-05-05,Nielsen,,56,34,41,4,6,#N/A,#N/A,9,#N/A,4,39,53,
2001-05-16,F2F Morgan,,61,33.5,46.5,4.5,5.5,#N/A,#N/A,8,#N/A,5,,,
2001-05-19,Newspoll,,#N/A,40,41,3,4,#N/A,#N/A,7,#N/A,5,34,56,
2001-05-26,Newspoll,,#N/A,41,40,3,6,#N/A,#N/A,6,#N/A,4,37,54,
2001-05-26,Nielsen,,57,34,43,4,5,#N/A,#N/A,8,#N/A,6,44,49,
2001-05-27,F2F Morgan,,57,35.5,44,4.5,3.5,#N/A,#N/A,8.5,#N/A,6.5,,,
2001-06-02,Newspoll,,#N/A,37,44,2,4,#N/A,#N/A,9,#N/A,4,35,56,
2001-06-03,F2F Morgan,,60,33,45.5,4,6,#N/A,#N/A,8,#N/A,6,,,
2001-06-13,F2F Morgan,,57,37.5,44.5,5.5,4,#N/A,#N/A,6.5,#N/A,5,,,
2001-06-16,Newspoll,,#N/A,43,40,3,4,#N/A,#N/A,7,#N/A,3,39,48,
2001-06-27,F2F Morgan,,56.5,39.5,44.5,4.5,4.5,#N/A,#N/A,6.5,#N/A,4,,,
2001-06-30,Newspoll,,#N/A,39,45,3,4,#N/A,#N/A,6,#N/A,3,38,50,
2001-07-11,F2F Morgan,,55,37,43,4.5,5,#N/A,#N/A,7.5,#N/A,5,,,
2001-07-14,Newspoll,,#N/A,38,41,5,4,#N/A,#N/A,7,#N/A,5,39,51,
2001-07-25,F2F Morgan,,56.5,37.5,42,4,5,#N/A,#N/A,9,#N/A,4.5,,,
2001-07-28,Newspoll,,#N/A,43,39,3,4,#N/A,#N/A,8,#N/A,3,41,49,
2001-08-08,F2F Morgan,,55.5,38,41,5,5.5,#N/A,#N/A,8.5,#N/A,5,,,
2001-08-11,Newspoll,,#N/A,40,42,4,3,#N/A,#N/A,7,#N/A,4,41,50,
2001-08-11,Nielsen,,53,38,40,4,5,#N/A,#N/A,7,#N/A,7,46,45,
2001-08-22,F2F Morgan,,57,37.5,43.5,5,4.5,#N/A,#N/A,7.5,#N/A,5,,,
2001-08-25,Newspoll,,#N/A,40,40,5,5,#N/A,#N/A,6,#N/A,4,40,50,
2001-09-01,Nielsen,,52,40,40,4,4,#N/A,#N/A,7,#N/A,4,57,35,
2001-09-01,Newspoll,,#N/A,45,39,3,4,#N/A,#N/A,6,#N/A,3,50,40,
2001-09-02,F2F Morgan,,52,42,39,5.5,4,#N/A,#N/A,6.5,#N/A,5.5,,,
2001-09-08,Newspoll,,#N/A,44,40,3,4,#N/A,#N/A,5,#N/A,4,50,38,
2001-09-09,F2F Morgan,,55,38.5,40.5,7,3.5,#N/A,#N/A,7,#N/A,5.5,,,
2001-09-16,F2F Morgan,,51,42.5,41,4.5,4,#N/A,#N/A,6,#N/A,3.5,,,
2001-09-22,Newspoll,,#N/A,50,35,3,3,#N/A,#N/A,5,#N/A,4,61,31,
2001-09-22,Nielsen,,43,49,33,3,3,#N/A,#N/A,6,#N/A,5,65,28,
2001-09-23,F2F Morgan,,51,43.5,41.5,4.5,3.5,#N/A,#N/A,5.5,#N/A,3.5,,,
2001-10-03,F2F Morgan,,50,45.5,39.5,4,4,#N/A,#N/A,5.5,#N/A,4,,,
2001-10-06,Newspoll,,43.5,50,35,3,3,#N/A,#N/A,6,#N/A,3,61,30,
2001-10-10,Nielsen,,45,49,34,3,2,#N/A,#N/A,6,#N/A,3,66,28,
2001-10-13,Newspoll,,44.5,51,38,3,2,#N/A,#N/A,4,#N/A,2,58,32,
2001-10-14,F2F Morgan,,45,49.5,35,4.5,2.5,#N/A,#N/A,7,#N/A,3.5,,,
2001-10-20,Nielsen,,49,45,39,3,3,#N/A,#N/A,6,#N/A,3,62,31,
2001-10-20,Newspoll,,48,47,39,3,3,#N/A,#N/A,5,#N/A,3,56,34,
2001-10-21,F2F Morgan,,51.5,43.5,41,3.5,3,#N/A,#N/A,7,#N/A,4,,,
2001-10-27,Nielsen,,48,46,38,3,3,#N/A,#N/A,7,#N/A,3,60,33,
2001-10-27,Newspoll,,46,48,37,4,2,#N/A,#N/A,6,#N/A,3,57,34,
2001-10-28,F2F Morgan,,52.5,43.5,42,4.5,4,#N/A,#N/A,6,#N/A,3,,,
2001-11-03,Newspoll,,49,45,39.5,2.5,3,#N/A,#N/A,6,#N/A,4,53,38,
2001-11-04,F2F Morgan,,54.5,42.5,43.5,4.5,2.5,#N/A,#N/A,6.5,#N/A,4.5,,,
2001-11-08,Newspoll,,47,46,38.5,4,3,#N/A,#N/A,5.5,#N/A,3,54,38,
2001-11-08,Nielsen,,48,46,38,5,3,#N/A,#N/A,6,#N/A,3,61,34,
2001-11-24,Newspoll,,#N/A,45,33,7,3,#N/A,#N/A,5,#N/A,7,,,
2001-12-15,Newspoll,,#N/A,44,35,6,2,#N/A,#N/A,4,#N/A,9,57,31,
2002-01-09,F2F Morgan,,50,46,39.5,6.5,2,#N/A,#N/A,5.5,#N/A,3,,,
2002-01-23,F2F Morgan,,52.5,43,39.5,6,2.5,#N/A,#N/A,7.5,#N/A,4,,,
2002-01-19,Newspoll,,#N/A,45,34,4,2,#N/A,#N/A,5,#N/A,10,58,32,
2002-02-06,F2F Morgan,,49,47.5,36.5,7,2,#N/A,#N/A,6,#N/A,4,,,
2002-02-09,Newspoll,,#N/A,42,40,5,1,#N/A,#N/A,3,#N/A,9,62,30,
2002-02-20,F2F Morgan,,51,44.5,38.5,6,2.5,#N/A,#N/A,4.5,#N/A,5.5,,,
2002-03-06,F2F Morgan,,51.5,45.5,40,6.5,2,#N/A,#N/A,4,#N/A,5,,,
2002-03-09,Newspoll,,#N/A,43,37,4,1,#N/A,#N/A,4,#N/A,11,50,40,
2002-03-20,F2F Morgan,,54,41.5,41,7,2.5,#N/A,#N/A,5,#N/A,5,,,
2003-03-23,Newspoll,,#N/A,44,37,6,1,#N/A,#N/A,4,#N/A,8,46,42,
2004-04-06,Newspoll,,#N/A,41,40,4,1,#N/A,#N/A,4,#N/A,10,49,40,
2002-04-07,F2F Morgan,,53.5,43.5,41.5,6.5,2,#N/A,#N/A,4.5,#N/A,4.5,,,
2002-04-17,F2F Morgan,,50,45,39.5,6.5,2,#N/A,#N/A,5,#N/A,4.5,,,
2002-04-20,Newspoll,,#N/A,41,41,4,1,#N/A,#N/A,3,#N/A,10,48,39,
2002-05-01,F2F Morgan,,52.5,42,40.5,6.5,3,#N/A,#N/A,5.5,#N/A,5,,,
2002-05-04,Newspoll,,#N/A,42,38,4,1,#N/A,#N/A,4,#N/A,11,51,38,
2002-05-15,F2F Morgan,,54,41,41,6.5,2.5,#N/A,#N/A,7,#N/A,4.5,,,
2002-05-18,Newspoll,,#N/A,41,40,4,1,#N/A,#N/A,4,#N/A,10,52,38,
2002-05-29,F2F Morgan,,53.5,42,41.5,7,2,#N/A,#N/A,6,#N/A,4.5,,,
2002-06-01,Newspoll,,#N/A,40,37,6,1,#N/A,#N/A,4,#N/A,12,48,38,
2002-06-12,F2F Morgan,,51.5,45.5,40,6.5,2,#N/A,#N/A,5,#N/A,4,,,
2002-06-22,Newspoll,,#N/A,43,38,4,1,#N/A,#N/A,5,#N/A,9,51,37,
2002-06-24,F2F Morgan,,51,45.5,39,7,2.5,#N/A,#N/A,6,#N/A,2.5,,,
2002-07-06,Newspoll,,#N/A,43,38,5,1,#N/A,#N/A,3,#N/A,10,51,38,
2002-07-10,F2F Morgan,,54,42.5,42,6,2,#N/A,#N/A,5,#N/A,5,,,
2002-07-20,Newspoll,,#N/A,41,40,6,1,#N/A,#N/A,3,#N/A,9,52,39,
2002-07-24,F2F Morgan,,50,46.5,39.5,6.5,2,#N/A,#N/A,3.5,#N/A,5.5,,,
2002-08-03,Newspoll,,#N/A,41,37,6,1,#N/A,#N/A,3,#N/A,12,54,37,
2002-08-07,F2F Morgan,,52.5,43.5,41.5,7,2,#N/A,#N/A,4,#N/A,5,,,
2002-08-17,Newspoll,,#N/A,44,38,4,1,#N/A,#N/A,4,#N/A,9,55,34,
2002-08-21,F2F Morgan,,54,42,42,8,1.5,#N/A,#N/A,3,#N/A,5.5,,,
2002-08-31,Newspoll,,#N/A,41,41,5,1,#N/A,#N/A,2,#N/A,10,55,36,
2002-09-04,F2F Morgan,,53,43.5,41,9,2,#N/A,#N/A,2,#N/A,5.5,,,
2002-09-14,Newspoll,,#N/A,42,36,8,1,#N/A,#N/A,3,#N/A,10,53,35,
2002-09-18,F2F Morgan,,51.5,44.5,39,9.5,1.5,#N/A,#N/A,3.5,#N/A,5,,,
2002-09-28,Newspoll,,#N/A,41,39,7,0,#N/A,#N/A,2,#N/A,11,52,38,
2002-10-06,F2F Morgan,,51,43.5,39.5,10,1,#N/A,#N/A,4,#N/A,4,,,
2002-10-16,F2F Morgan,,51,45,38.5,10.5,1.5,#N/A,#N/A,2.5,#N/A,5,,,
2002-10-19,Newspoll,,#N/A,47,34,8,0,#N/A,#N/A,2,#N/A,9,65,29,
2002-10-30,F2F Morgan,,47.5,49,35,10,1.5,#N/A,#N/A,3.5,#N/A,4,,,
2002-11-02,Newspoll,,#N/A,46,34,7,0,#N/A,#N/A,2,#N/A,11,65,29,
2002-11-13,F2F Morgan,,47,48.5,35,9.5,1.5,#N/A,#N/A,3,#N/A,5.5,,,
2002-11-16,Newspoll,,#N/A,45,37,7,1,#N/A,#N/A,2,#N/A,8,60,31,
2002-11-27,F2F Morgan,,51,46,40,9,1.5,#N/A,#N/A,3,#N/A,3.5,,,
2002-11-30,Newspoll,,50,42,38,6,1,#N/A,#N/A,2,#N/A,11,58,31,
2002-12-11,F2F Morgan,,49.5,46.5,38.5,9,2,#N/A,#N/A,2.5,#N/A,5,,,
2002-12-14,Newspoll,,48,44,37,8,1,#N/A,#N/A,1,#N/A,9,58,33,
2003-01-08,F2F Morgan,,50,45.5,40,8.5,1.5,#N/A,#N/A,3.5,#N/A,4.5,,,
2003-01-14,Nielsen,,48,45,34,9,2,#N/A,#N/A,4,#N/A,6,62,32,
2003-01-18,Newspoll,,48,44,36,8,0,#N/A,#N/A,3,#N/A,9,56,34,
2003-01-22,F2F Morgan,,52,45,40,9,1,#N/A,#N/A,3,#N/A,4.5,,,
2003-02-01,Newspoll,,49,43,37,7,0,#N/A,#N/A,2,#N/A,11,56,37,
2003-02-05,F2F Morgan,,52.5,45,41,8,1.5,#N/A,#N/A,3.5,#N/A,4.5,,,
2003-02-15,Newspoll,,49,42,36,7,#N/A,#N/A,#N/A,2,#N/A,13,48,43,
2003-02-19,F2F Morgan,,49,46,36,10.5,1.5,#N/A,#N/A,3.5,#N/A,5,,,
2003-03-01,Newspoll,,49,42,38,8,1,#N/A,#N/A,2,#N/A,9,48,44,
2003-03-05,F2F Morgan,,53.5,41.5,40.5,11,1.5,#N/A,#N/A,2.5,#N/A,5.5,,,
2003-03-15,Newspoll,,49,42,37,8,1,#N/A,#N/A,1,#N/A,11,48,43,
2003-03-16,F2F Morgan,,53.5,43,39.5,11,1,#N/A,#N/A,3,#N/A,6,,,
2003-03-22,Newspoll,,47,45,34,9,#N/A,#N/A,#N/A,3,#N/A,9,56,35,
2003-03-23,F2F Morgan,,47.5,48.5,36,9.5,1,#N/A,#N/A,3,#N/A,4.5,,,
2003-03-29,Newspoll,,46,46,34,9,1,#N/A,#N/A,2,#N/A,8,58,33,
2003-04-06,F2F Morgan,,54,43.5,42,9,1.5,#N/A,#N/A,3,#N/A,4.5,,,
2003-04-12,Newspoll,,45,46,33,8,1,#N/A,#N/A,2,#N/A,10,58,34,
2003-04-13,F2F Morgan,,51,47,39,10,0.5,#N/A,#N/A,3.5,#N/A,4,,,
2003-04-20,F2F Morgan,,49,47.5,35.5,10,1.5,#N/A,#N/A,4.5,#N/A,4,,,
2003-04-30,F2F Morgan,,50,46,38,8,1.5,#N/A,#N/A,3.5,#N/A,5,,,
2003-05-03,Newspoll,,46,46,36,8,#N/A,#N/A,#N/A,1,#N/A,9,59,33,
2003-05-03,Nielsen,,47,47,35,9,1,#N/A,#N/A,3,#N/A,4,61,33,
2003-05-14,F2F Morgan,,50,27,39,8,1.5,#N/A,#N/A,3,#N/A,5,,,
2003-05-17,Newspoll,,46,47,37,6,#N/A,#N/A,#N/A,2,#N/A,8,61,31,
2003-05-17,Nielsen,,49,45,38,9,1,#N/A,#N/A,3,#N/A,5,61,33,
2003-05-28,F2F Morgan,,53,42.5,42,9.5,1,#N/A,#N/A,2,#N/A,5.5,,,
2003-05-31,Newspoll,,49,43,37,7,1,#N/A,#N/A,2,#N/A,10,60,32,
2003-06-11,F2F Morgan,,49,48,37.5,8.5,1,#N/A,#N/A,3.5,#N/A,4.5,,,
2003-06-21,Newspoll,,46,46,35,7,1,#N/A,#N/A,2,#N/A,9,61,30,
2003-06-25,F2F Morgan,,49,47.5,37,10,0.5,#N/A,#N/A,2.5,#N/A,4.5,,,
2003-07-05,Newspoll,,47,45,37,6,#N/A,#N/A,#N/A,2,#N/A,10,60,33,
2003-07-19,Newspoll,,47,45,35,8,1,#N/A,#N/A,2,#N/A,9,55,36,
2003-07-23,F2F Morgan,,50,46.5,38.5,9,1,#N/A,#N/A,2.5,#N/A,5.5,,,
2003-08-02,Newspoll,,48,44,36,6,1,#N/A,#N/A,2,#N/A,11,57,33,
2003-08-10,F2F Morgan,,49.5,47.5,39,7,1,#N/A,#N/A,4,#N/A,5,,,
2003-08-16,Newspoll,,48,43,36,6,#N/A,#N/A,#N/A,2,#N/A,13,57,31,
2003-08-17,F2F Morgan,,48.5,49,36.5,8,0.5,#N/A,#N/A,4,#N/A,4.5,,,
2003-08-24,F2F Morgan,,52,42,38.5,8.5,2,#N/A,#N/A,4.5,#N/A,6,,,
2003-08-30,Newspoll,,49,43,37,6,2,#N/A,#N/A,1,#N/A,11,51,39,
2003-09-03,F2F Morgan,,52,42,38,9.5,3.5,#N/A,#N/A,3.5,#N/A,6,,,
2003-09-13,Newspoll,,49,42,36,6,2,#N/A,#N/A,3,#N/A,11,55,37,
2003-09-17,F2F Morgan,,52,42.5,39,8.5,3.5,#N/A,#N/A,3,#N/A,5.5,,,
2003-09-20,Nielsen,,48,45,34,8,4,#N/A,#N/A,3,#N/A,5,59,34,
2003-09-27,Newspoll,,50,42,38,7,1,#N/A,#N/A,2,#N/A,10,52,37,
2003-10-05,F2F Morgan,,49.5,46,39,7.5,2,#N/A,#N/A,3.5,#N/A,5,,,
2003-10-15,F2F Morgan,,50,47,38.5,7,2.5,#N/A,#N/A,3,#N/A,5,,,
2003-10-18,Newspoll,,51,39,37,8,1,#N/A,#N/A,3,#N/A,12,50,39,
2003-10-29,F2F Morgan,,53,43,40,9,1.5,#N/A,#N/A,4,#N/A,4.5,,,
2003-11-01,Newspoll,,46,46,36,6,1,#N/A,#N/A,2,#N/A,9,53,35,
2003-11-12,F2F Morgan,,49.5,46,35.5,9.5,3,#N/A,#N/A,3,#N/A,6.5,,,
2003-11-15,Newspoll,,50,40,36,7,2,#N/A,#N/A,2,#N/A,13,53,37,
2003-11-23,F2F Morgan,,52,44,38,8,3,#N/A,#N/A,4,#N/A,5,,,
2003-11-29,Newspoll,,50,44,35,6,2,#N/A,#N/A,2,#N/A,11,58,33,
2003-11-30,F2F Morgan,,52,43.5,38,9,4.5,#N/A,#N/A,3.5,#N/A,5,,,
2003-12-06,Newspoll,,47,45,39,5,2,#N/A,#N/A,1,#N/A,8,54,36,
2003-12-06,Nielsen,,48,45,37,7,3,#N/A,#N/A,3,#N/A,5,63,32,
2003-12-07,F2F Morgan,,52.5,44,41,6,3,#N/A,#N/A,2.5,#N/A,6,,,
2003-12-13,Newspoll,,49,44,41,5,1,#N/A,#N/A,2,#N/A,7,54,35,
2003-12-17,F2F Morgan,,54,44.5,42.5,7,2.5,#N/A,#N/A,2.5,#N/A,3.5,,,
2004-01-07,F2F Morgan,,55.5,42,45,7.5,2,#N/A,#N/A,1.5,#N/A,4,,,
2004-01-17,Newspoll,,50,41,39,6,1,#N/A,#N/A,2,#N/A,11,54,37,
2004-01-21,F2F Morgan,,55,42,44,8,2,#N/A,#N/A,2.5,#N/A,4.5,,,
2004-02-04,F2F Morgan,,56.5,41,48,5.5,1.5,#N/A,#N/A,2.5,#N/A,4.5,,,
2004-02-07,Newspoll,,53,41,41,6,1,#N/A,#N/A,1,#N/A,10,54,37,
2004-02-18,F2F Morgan,,55.5,43.5,45.5,6.5,1.5,#N/A,#N/A,2,#N/A,4,,,
2004-02-21,Newspoll,,50,44,41,5,1,#N/A,#N/A,1,#N/A,8,52,37,
2004-02-28,Nielsen,,54,39,43,9,2,#N/A,#N/A,3,#N/A,4,54,38,
2004-03-03,F2F Morgan,,55.5,42,46,7.5,1.5,#N/A,#N/A,2.5,#N/A,3.5,,,
2004-03-06,Newspoll,,55,41,44,5,#N/A,#N/A,#N/A,1,#N/A,9,51,41,
2004-03-17,F2F Morgan,,55.5,41.5,45.5,7,2,#N/A,#N/A,2,#N/A,5,,,
2004-03-20,Newspoll,,55,41,46,6,#N/A,#N/A,#N/A,1,#N/A,6,53,38,
2004-03-27,Nielsen,,55,41,43,8,1,#N/A,#N/A,2,#N/A,5,55,37,
2004-03-31,F2F Morgan,,55,43,43.5,9.5,1.5,#N/A,#N/A,2,#N/A,4,,,
2004-04-03,Newspoll,,53,40,44,5,#N/A,#N/A,#N/A,2,#N/A,9,51,42,
2004-04-14,F2F Morgan,,54.5,42.5,45,7.5,1.5,#N/A,#N/A,2,#N/A,3,,,
2004-04-17,Newspoll,,53,43,42,6,1,#N/A,#N/A,1,#N/A,7,53,38,
2004-04-24,Nielsen,,53,42,42,8,2,#N/A,#N/A,2,#N/A,4,55,37,
2004-04-28,F2F Morgan,,53,44.5,44,7,1,#N/A,#N/A,2,#N/A,4,,,
2004-05-01,Newspoll,,52,42,42,5,1,#N/A,#N/A,2,#N/A,8,53,40,
2004-05-15,Newspoll,,54,41,44,5,#N/A,#N/A,#N/A,1,#N/A,9,54,38,
2004-05-16,F2F Morgan,,52.5,44.5,41,8,2,#N/A,#N/A,2.5,#N/A,4,,,
